ImageFilePath,Genus,ScientificName,Dataset
database/4475179/d188s0209.jpg,Ophonus,Ophonus puncticeps,BritishCarabids
database/4475179/d188s0166.jpg,Ophonus,Ophonus puncticeps,BritishCarabids
database/4475179/d188s0151.jpg,Ophonus,Ophonus puncticeps,BritishCarabids
database/4475179/d188s0132.jpg,Ophonus,Ophonus puncticeps,BritishCarabids
database/4475179/d188s0138.jpg,Ophonus,Ophonus puncticeps,BritishCarabids
database/4475179/d188s0145.jpg,Ophonus,Ophonus puncticeps,BritishCarabids
database/4475179/d188s0187.jpg,Ophonus,Ophonus puncticeps,BritishCarabids
database/4475179/d188s0062.jpg,Ophonus,Ophonus puncticeps,BritishCarabids
database/4475179/d188s0165.jpg,Ophonus,Ophonus puncticeps,BritishCarabids
database/4475179/d188s0179.jpg,Ophonus,Ophonus puncticeps,BritishCarabids
database/4475179/d188s0169.jpg,Ophonus,Ophonus puncticeps,BritishCarabids
database/4475179/d188s0175.jpg,Ophonus,Ophonus puncticeps,BritishCarabids
database/1036958/d057s0034.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0018.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0098.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0310.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0072.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0016.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0104.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0073.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0305.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0084.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0116.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0299.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0035.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0005.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0017.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0312.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0054.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0097.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0036.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0083.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0114.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0295.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0029.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0110.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0297.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0055.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0080.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0013.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0111.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0071.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0039.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0113.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0302.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0103.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0056.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0304.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0301.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0047.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0296.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0300.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0063.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0028.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0115.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0309.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0112.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0012.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0311.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0074.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0079.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0061.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0307.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0082.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0019.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0049.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0020.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0087.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0062.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0006.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0046.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0037.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0090.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0015.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0106.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0105.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0100.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0058.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0081.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0011.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0007.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0030.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0088.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0031.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0048.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0027.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0004.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0045.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0303.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0089.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0099.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0096.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0014.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0070.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0298.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0102.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0038.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0057.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0306.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0059.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0109.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0060.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0091.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0107.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0101.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/1036958/d057s0044.jpg,Miscodera,Miscodera arctica,BritishCarabids
database/5755027/d154s0219.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0106.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0124.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0236.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0075.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0081.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0237.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0232.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0117.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0087.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0103.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0100.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0116.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0092.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0238.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0199.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0230.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0099.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0126.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0110.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0212.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0080.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0093.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0104.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0096.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0216.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0223.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0082.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0218.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0197.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0074.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0229.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0108.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0118.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0073.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0235.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0125.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0217.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0076.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0215.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0225.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0091.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0107.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0242.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0209.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0206.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0211.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0089.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0239.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0127.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0094.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0101.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0201.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0109.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0221.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0204.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0210.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0226.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0095.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0246.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0228.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0072.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0085.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0231.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0214.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0200.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0111.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0077.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0244.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0233.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0207.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0088.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0243.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0115.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0203.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0079.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0198.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0119.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0227.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0202.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0241.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0102.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0222.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0208.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0205.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0090.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0240.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0086.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0234.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0224.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0220.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0213.jpg,Agonum,Agonum nigrum,BritishCarabids
database/5755027/d154s0245.jpg,Agonum,Agonum nigrum,BritishCarabids
database/6097927/d180s0114.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0146.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0143.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0168.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0139.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0142.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0115.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0161.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0055.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0043.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0042.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0149.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0111.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0164.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0032.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0020.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0132.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0169.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0034.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0145.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0144.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0170.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0163.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0021.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0112.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0129.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0167.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0056.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0127.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0154.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0031.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0150.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0159.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0033.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0134.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0019.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0108.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0124.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0156.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0172.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0119.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0117.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0171.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0110.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0147.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0157.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0006.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0140.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0222.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0137.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0044.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0128.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0126.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0160.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0035.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0165.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0105.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0120.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0089.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0130.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0138.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0106.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0122.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0001.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0052.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0152.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0133.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0135.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0017.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0136.jpg,Harpalus,Harpalus neglectus,BritishCarabids
database/6097927/d180s0107.jpg,Harpalus,Harpalus neglectus,BritishCarabids
