ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
database/4471269/d112s0009.jpg,Pedius longicollis,Clivina fossor,Bembidion atrocaeruleum,Pedius longicollis,Pedius longicollis
database/5755060/d151s0106.jpg,Agonum emarginatum,Agonum emarginatum,Agonum emarginatum,Agonum emarginatum,Agonum emarginatum
database/5872954/d009s0051.jpg,Calosoma inquisitor,Calosoma inquisitor,Calosoma inquisitor,Calosoma inquisitor,Calosoma inquisitor
database/4472849/d159s0345.jpg,Amara communis,Amara famelica,Amara communis,Amara famelica,Amara communis
database/4479052/d082s0255.jpg,Bembidion illigeri,Bembidion illigeri,Bembidion illigeri,Bembidion illigeri,Bembidion illigeri
database/1036128/d086s0180.jpg,Bembidion quadrimaculatum,Bembidion articulatum,Bembidion articulatum,Syntomus truncatellus,Bembidion articulatum
database/7917481/d109s0089.jpg,Pterostichus cristatus,Pterostichus aethiops,Pterostichus aethiops,Laemostenus complanatus,Pterostichus cristatus
database/6097930/d059s0267.jpg,Epaphius secalis,Bembidion nigropiceum,Epaphius secalis,Bembidion nigropiceum,Epaphius secalis
database/7641814/d111s0007.jpg,Pterostichus madidus,Pterostichus madidus,Pterostichus madidus,Pterostichus aethiops,Pterostichus cristatus
database/5872111/d100s0530.jpg,Bembidion lunulatum,Bembidion normannum,Bembidion iricolor,Bembidion iricolor,Bembidion iricolor
database/1036917/d190s0149.jpg,Anisodactylus binotatus,Anisodactylus nemorivagus,Anisodactylus nemorivagus,Harpalus rufipalpis,Harpalus tenebrosus
database/4988363/d131s0098.jpg,Calathus fuscipes,Calathus fuscipes,Calathus fuscipes,Anisodactylus binotatus,Calathus fuscipes
database/8264200/d043s0147.jpg,Notiophilus palustris,Notiophilus germinyi,Notiophilus germinyi,Notiophilus germinyi,Notiophilus germinyi
database/9314786/d114s0194.jpg,Pterostichus niger,Laemostenus terricola,Pterostichus cristatus,Laemostenus complanatus,Pterostichus cristatus
database/4475127/d187s0159.jpg,Ophonus melletii,Harpalus rubripes,Harpalus latus,Harpalus smaragdinus,Harpalus neglectus
database/4472907/d165s0084.jpg,Amara spreta,Amara spreta,Amara spreta,Amara spreta,Amara spreta
database/7708350/d121s0293.jpg,Pterostichus nigrita,Pterostichus gracilis,Pterostichus nigrita,Pterostichus gracilis,Pterostichus gracilis
database/7416497/d113s0043.jpg,Pterostichus macer,Pterostichus macer,Pterostichus macer,Pterostichus macer,Pterostichus macer
database/5755296/d130s0130.jpg,Calathus erratus,Calathus fuscipes,Calathus fuscipes,Calathus fuscipes,Calathus fuscipes
database/4474974/d216s0081.jpg,Odacantha melanura,Odacantha melanura,Odacantha melanura,Odacantha melanura,Odacantha melanura
database/5753653/d202s0184.jpg,Oodes helopioides,Harpalus tardus,Oodes helopioides,Oodes helopioides,Oodes helopioides
database/5755322/d129s0193.jpg,Calathus cinctus,Ocys harpaloides,Calathus cinctus,Badister bullatus,Badister bullatus
database/1035366/d103s0032.jpg,Patrobus septentrionis,Agonum piceum,Patrobus septentrionis,Patrobus septentrionis,Patrobus septentrionis
database/4480200/d212s0007.jpg,Calodromius spilotus,Dyschirius thoracicus,Dyschirius thoracicus,Bembidion fumigatum,Asaphidion curtum
database/1036917/d190s0132.jpg,Anisodactylus binotatus,Amara convexiusculus,Anisodactylus binotatus,Amara aulica,Harpalus laevipes
database/8378220/d183s0142.jpg,Harpalus serripes,Harpalus serripes,Harpalus serripes,Zabrus tenebrioides,Harpalus anxius
database/5716406/d055s0227.jpg,Dyschirius salinus,Dyschirius salinus,Dyschirius salinus,Dyschirius salinus,Dyschirius salinus
database/4471113/d020s0002.jpg,Carabus glabratus,Carabus glabratus,Carabus glabratus,Carabus glabratus,Carabus glabratus
database/5755456/d127s0036.jpg,Platyderus depressus,Calathus micropterus,Platyderus depressus,Agonum fuliginosum,Agonum nigrum
database/7508714/d124s0374.jpg,Pterostichus strenuus,Synuchus vivalis,Pterostichus strenuus,Pterostichus gracilis,Pterostichus strenuus
database/5755982/d195s0317.jpg,Bradycellus verbasci,Bradycellus harpalinus,Bradycellus harpalinus,Bradycellus harpalinus,Bradycellus harpalinus
database/7639821/d070s0571.jpg,Bembidion dentellum,Pterostichus minor,Bembidion dentellum,Agonum micans,Pterostichus minor
database/4475707/d198s0079.jpg,Acupalpus exiguus,Acupalpus exiguus,Acupalpus exiguus,Bembidion gilvipes,Acupalpus exiguus
database/4988484/d153s0360.jpg,Agonum muelleri,Agonum muelleri,Agonum muelleri,Agonum muelleri,Agonum muelleri
database/4308800/d084s0131.jpg,Bembidion fumigatum,Bembidion fumigatum,Bembidion fumigatum,Bembidion assimile,Bembidion fumigatum
database/5755969/d193s0516.jpg,Bradycellus caucasicus,Bradycellus harpalinus,Bradycellus caucasicus,Bradycellus caucasicus,Bradycellus verbasci
database/4480485/d001s0057.jpg,Cicindela campestris,Cicindela campestris,Cicindela campestris,Cicindela campestris,Cicindela campestris
database/1035290/d050s0451.jpg,Loricera pilicornis,Bembidion iricolor,Bembidion iricolor,Bembidion nigropiceum,Bembidion iricolor
database/7508714/d124s0619.jpg,Pterostichus strenuus,Agonum micans,Agonum fuliginosum,Platynus livens,Agonum fuliginosum
database/5756814/d065s0139.jpg,Ocys quinquestriatus,Bembidion fumigatum,Syntomus obscuroguttatus,Ocys quinquestriatus,Syntomus obscuroguttatus
database/4308812/d191s0038.jpg,Anisodactylus poeciloides,Poecilus kugelanni,Anisodactylus poeciloides,Poecilus kugelanni,Poecilus lepidus
database/4475677/d197s0190.jpg,Acupalpus dubius,Acupalpus dorsalis,Acupalpus dubius,Acupalpus dubius,Acupalpus dorsalis
database/9206709/d149s0015.jpg,Agonum piceum,Agonum piceum,Agonum piceum,Agonum gracile,Agonum piceum
database/6097861/d054s0214.jpg,Dyschirius nitidus,Dyschirius nitidus,Dyschirius nitidus,Dyschirius nitidus,Dyschirius nitidus
database/8104778/d079s0010.jpg,Bembidion saxatile,Bembidion testaceum,Bembidion testaceum,Bembidion testaceum,Bembidion testaceum
database/5872124/d087s0080.jpg,Bembidion articulatum,Bembidion articulatum,Bembidion articulatum,Acupalpus dorsalis,Bembidion articulatum
database/4988516/d039s0020.jpg,Pelophila borealis,Pelophila borealis,Pelophila borealis,Pelophila borealis,Pelophila borealis
database/6097927/d180s0135.jpg,Harpalus neglectus,Harpalus neglectus,Harpalus neglectus,Harpalus rufipalpis,Harpalus neglectus
database/5755080/d147s0069.jpg,Agonum gracile,Bembidion prasinum,Agonum emarginatum,Agonum fuliginosum,Badister dilatatus
database/6097867/d101s0083.jpg,Bembidion mannerheimii,Bembidion nigricorne,Elaphropus walkerianus,Bembidion clarkei,Bembidion obtusum
database/4475707/d198s0275.jpg,Acupalpus exiguus,Perileptus areolatus,Perileptus areolatus,Bembidion biguttatum,Acupalpus meridianus
database/6097868/d067s0033.jpg,Bembidion nigricorne,Bembidion nigricorne,Bembidion nigricorne,Bembidion nigricorne,Bembidion nigricorne
database/1035929/d079s0096.jpg,Bembidion testaceum,Bembidion testaceum,Bembidion testaceum,Bembidion testaceum,Bembidion testaceum
database/5755950/d196s0331.jpg,Stenolophus teutonus,Stenolophus teutonus,Stenolophus teutonus,Stenolophus teutonus,Stenolophus teutonus
database/5757120/d209s0084.jpg,Cymindis axillaris,Cymindis axillaris,Cymindis axillaris,Cymindis axillaris,Cymindis axillaris
database/5873215/d177s0103.jpg,Harpalus dimidiatus,Harpalus tardus,Harpalus dimidiatus,Anisodactylus binotatus,Harpalus tardus
database/8267077/d198s0383.jpg,Acupalpus dorsalis,Acupalpus dorsalis,Acupalpus dorsalis,Dyschirius salinus,Acupalpus dorsalis
database/4475157/d186s0005.jpg,Ophonus laticollis,Harpalus rubripes,Ophonus laticollis,Harpalus laevipes,Ophonus laticollis
database/6097872/d078s0467.jpg,Bembidion monticola,Synuchus vivalis,Bembidion monticola,Bembidion decorum,Bembidion monticola
database/4472828/d157s0305.jpg,Amara plebeja,Amara plebeja,Amara plebeja,Amara plebeja,Amara fulva
database/4479052/d082s0296.jpg,Bembidion illigeri,Bembidion nigricorne,Bembidion illigeri,Acupalpus exiguus,Callistus lunatus
database/4475181/d188s0048.jpg,Ophonus rupicola,Ophonus melletii,Ophonus melletii,Cymindis vaporariorum,Paranchus albipes
database/1036066/d071s0245.jpg,Bembidion semipunctatum,Elaphropus bistriatus,Asaphidion flavipes,Bembidion guttula,Bembidion obliquum
database/7792354/d082s0482.jpg,Bembidion nigropiceum,Bembidion nigropiceum,Bembidion nigropiceum,Bembidion normannum,Bembidion nigropiceum
database/4471202/d206s0033.jpg,Masoreus wetterhallii,Masoreus wetterhallii,Masoreus wetterhallii,Amara tibialis,Masoreus wetterhallii
database/8051076/d033s0088.jpg,Nebria livida,Bembidion laterale,Leistus ferrugineus,Dicheirotrichus obsoletus,Nebria complanata
database/6097886/d078s0312.jpg,Bembidion lunatum,Bembidion lunatum,Bembidion lunulatum,Bembidion atrocaeruleum,Bembidion lunulatum
database/5716409/d054s0075.jpg,Dyschirius impunctipennis,Dyschirius obscurus,Dyschirius obscurus,Dyschirius nitidus,Calosoma inquisitor
database/5873357/d201s0038.jpg,Chlaenius vestitus,Pogonus luridipennis,Chlaenius vestitus,Chlaenius vestitus,Chlaenius vestitus
database/6097865/d072s0013.jpg,Bembidion prasinum,Badister dilatatus,Badister dilatatus,Badister dilatatus,Badister dilatatus
database/6097923/d184s0163.jpg,Harpalus smaragdinus,Calathus mollis,Calathus mollis,Calathus rotundicollis,Calathus erratus
database/6097890/d079s0340.jpg,Bembidion stephensii,Bembidion nigropiceum,Bembidion deletum,Agonum thoreyi,Bembidion laterale
database/1035167/d162s0225.jpg,Amara lunicollis,Amara convexior,Amara lunicollis,Amara lunicollis,Amara convexior
database/4472897/d160s0078.jpg,Amara convexior,Amara convexior,Amara similata,Amara similata,Amara similata
database/5872129/d076s0318.jpg,Bembidion decorum,Bembidion tibiale,Bembidion decorum,Bembidion decorum,Bembidion lunatum
database/6097883/d071s0607.jpg,Bembidion varium,Bembidion varium,Bembidion varium,Acupalpus brunnipes,Bembidion obliquum
database/1036154/d090s0369.jpg,Bembidion guttula,Bembidion normannum,Bembidion normannum,Bembidion minimum,Bembidion schueppelii
database/5753697/d106s0015.jpg,Poecilus cupreus,Poecilus kugelanni,Poecilus kugelanni,Poecilus kugelanni,Poecilus kugelanni
database/5755562/d217s0095.jpg,Polistichus connexus,Polistichus connexus,Polistichus connexus,Polistichus connexus,Polistichus connexus
database/4478842/d086s0568.jpg,Bembidion quadripustulatum,Bembidion lampros,Bembidion quadrimaculatum,Bembidion lampros,Bembidion quadripustulatum
database/4472849/d159s0121.jpg,Amara communis,Amara infima,Amara lunicollis,Amara infima,Amara lucida
database/4480348/d213s0409.jpg,Philorhizus notatus,Philorhizus notatus,Philorhizus notatus,Badister bullatus,Philorhizus notatus
database/5756874/d052s0222.jpg,Dyschirius thoracicus,Bradycellus ruficollis,Dyschirius thoracicus,Bembidion schueppelii,Dyschirius impunctipennis
database/4473860/d032s0044.jpg,Leistus ferrugineus,Platynus livens,Leistus terminatus,Leistus ferrugineus,Leistus ferrugineus
database/4478057/d062s0004.jpg,Blemus discus,Blemus discus,Blemus discus,Blemus discus,Blemus discus
database/4471071/d019s0038.jpg,Carabus nitens,Carabus nitens,Carabus nitens,Carabus nitens,Carabus nitens
database/5872111/d100s0299.jpg,Bembidion lunulatum,Bembidion clarkei,Bembidion biguttatum,Bembidion normannum,Bembidion normannum
database/1035551/d049s0126.jpg,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus cupreus,Elaphrus riparius
database/4470765/d026s0100.jpg,Carabus violaceus,Carabus violaceus,Carabus violaceus,Carabus violaceus,Carabus violaceus
database/5872219/d058s0175.jpg,Perileptus areolatus,Bembidion nigropiceum,Perileptus areolatus,Bembidion normannum,Perileptus areolatus
database/4470801/d015s0104.jpg,Carabus monilis,Carabus arvensis,Carabus granulatus,Carabus arvensis,Carabus arvensis
database/5757304/d208s0110.jpg,Demetrias imperialis,Demetrias imperialis,Demetrias imperialis,Demetrias imperialis,Demetrias imperialis
database/7582513/d063s0283.jpg,Elaphropus bistriatus,Bradycellus ruficollis,Elaphropus bistriatus,Elaphropus bistriatus,Bradycellus ruficollis
database/6097885/d082s0132.jpg,Sinechostictus stomoides,Bembidion saxatile,Stomis pumicatus,Bembidion fluviatile,Epaphius secalis
database/4478679/d064s0575.jpg,Asaphidion stierlini,Asaphidion pallipes,Asaphidion curtum,Asaphidion curtum,Asaphidion curtum
database/4475908/d104s0159.jpg,Patrobus assimilis,Bembidion saxatile,Bembidion decorum,Patrobus septentrionis,Bembidion decorum
database/4479890/d215s0188.jpg,Syntomus foveatus,Syntomus truncatellus,Syntomus truncatellus,Dyschirius tristis,Syntomus foveatus
database/4472858/d160s0285.jpg,Amara eurynota,Amara eurynota,Amara eurynota,Anisodactylus poeciloides,Amara eurynota
database/5873218/d181s0136.jpg,Harpalus rubripes,Harpalus rubripes,Harpalus rubripes,Harpalus attenuatus,Harpalus rubripes
database/4988354/d133s0033.jpg,Calathus melanocephalus,Calathus cinctus,Calathus melanocephalus,Calathus melanocephalus,Calathus melanocephalus
database/5756374/d102s0412.jpg,Pogonus chalceus,Bembidion fumigatum,Pogonus chalceus,Pogonus chalceus,Pogonus chalceus
database/5757192/d211s0016.jpg,Dromius angustus,Dromius angustus,Dromius angustus,Dromius angustus,Dromius angustus
database/5753720/d108s0119.jpg,Poecilus versicolor,Poecilus lepidus,Poecilus lepidus,Poecilus cupreus,Poecilus lepidus
database/4480302/d210s0047.jpg,Paradromius linearis,Paradromius linearis,Paradromius linearis,Paradromius linearis,Paradromius linearis
database/8019310/d119s0249.jpg,Pterostichus gracilis,Harpalus neglectus,Pterostichus strenuus,Pterostichus gracilis,Harpalus rufipalpis
database/6097890/d079s0359.jpg,Bembidion stephensii,Bembidion lunatum,Bembidion stephensii,Agonum micans,Olisthopus rotundatus
database/5754974/d142s0401.jpg,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis
database/4470801/d015s0037.jpg,Carabus monilis,Carabus monilis,Carabus monilis,Calosoma inquisitor,Carabus monilis
database/8600499/d166s0045.jpg,Amara tibialis,Acupalpus brunnipes,Acupalpus brunnipes,Amara tibialis,Acupalpus flavicollis
database/9252314/d144s0128.jpg,Platynus livens,Bembidion dentellum,Platynus livens,Cymindis vaporariorum,Platynus livens
database/4474998/d190s0073.jpg,Anisodactylus nemorivagus,Harpalus tenebrosus,Anisodactylus binotatus,Anisodactylus binotatus,Anisodactylus binotatus
database/4308804/d089s0282.jpg,Bembidion aeneum,Bembidion properans,Bembidion iricolor,Bembidion geniculatum,Bembidion properans
database/4475794/d199s0100.jpg,Anthracus consputus,Anthracus consputus,Anthracus consputus,Trechus rubens,Anthracus consputus
database/7419401/d185s0093.jpg,Harpalus tenebrosus,Ophonus rupicola,Harpalus tenebrosus,Harpalus tenebrosus,Harpalus tenebrosus
database/6097869/d089s0200.jpg,Bembidion biguttatum,Bembidion lunulatum,Bembidion punctulatum,Bembidion gilvipes,Bembidion deletum
database/6097885/d082s0424.jpg,Sinechostictus stomoides,Synuchus vivalis,Sinechostictus stomoides,Bembidion decorum,Pterostichus strenuus
database/5756368/d102s0592.jpg,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis
database/6097862/d054s0606.jpg,Dyschirius politus,Dyschirius politus,Dyschirius politus,Dyschirius aeneus,Dyschirius nitidus
database/4479870/d215s0607.jpg,Syntomus truncatellus,Syntomus obscuroguttatus,Microlestes maurus,Acupalpus brunnipes,Bembidion atrocaeruleum
database/5753725/d107s0164.jpg,Poecilus lepidus,Poecilus versicolor,Poecilus kugelanni,Poecilus kugelanni,Poecilus kugelanni
database/4480315/d213s0281.jpg,Philorhizus melanocephalus,Tachys scutellaris,Tachys scutellaris,Tachys scutellaris,Philorhizus notatus
database/7888598/d058s0359.jpg,Aepopsis robinii,Aepopsis robinii,Aepopsis robinii,Tachys micros,Tachys micros
database/1036192/d088s0254.jpg,Bembidion obtusum,Bembidion aeneum,Bembidion aeneum,Badister dilatatus,Bembidion aeneum
database/4472900/d161s0033.jpg,Amara famelica,Amara famelica,Amara famelica,Amara famelica,Amara famelica
database/4480200/d212s0050.jpg,Calodromius spilotus,Bembidion articulatum,Bembidion articulatum,Calodromius spilotus,Acupalpus dubius
database/4478679/d064s0568.jpg,Asaphidion stierlini,Asaphidion stierlini,Asaphidion stierlini,Asaphidion stierlini,Asaphidion stierlini
database/5756010/d205s0255.jpg,Badister dilatatus,Bembidion decorum,Badister dilatatus,Agonum thoreyi,Loricera pilicornis
database/7856746/d117s0219.jpg,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
database/9533851/d086s0536.jpg,Bembidion doris,Bembidion iricolor,Stenolophus mixtus,Agonum thoreyi,Notiophilus rufipes
database/4480271/d210s0130.jpg,Paradromius longiceps,Demetrias monostigma,Paradromius longiceps,Blemus discus,Paradromius longiceps
database/4470555/d021s0113.jpg,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus violaceus,Carabus problematicus
database/4470765/d026s0036.jpg,Carabus violaceus,Elaphrus lapponicus,Carabus violaceus,Carabus violaceus,Broscus cephalotes
database/8307815/d116s0240.jpg,Pterostichus quadrifoveolatus,Agonum versutum,Pterostichus quadrifoveolatus,Pterostichus adstrictus,Agonum versutum
database/1035185/d158s0526.jpg,Amara aenea,Amara aenea,Amara famelica,Amara communis,Amara famelica
database/1035931/d080s0130.jpg,Bembidion tetracolum,Bembidion dentellum,Bembidion deletum,Badister dilatatus,Patrobus septentrionis
database/5755079/d145s0380.jpg,Agonum fuliginosum,Bembidion lunulatum,Agonum gracile,Agonum gracile,Agonum gracile
database/6097883/d071s0525.jpg,Bembidion varium,Bembidion varium,Bembidion varium,Bembidion dentellum,Bembidion varium
database/5873220/d176s0049.jpg,Harpalus anxius,Harpalus servus,Harpalus servus,Harpalus anxius,Harpalus servus
database/1037319/d060s0135.jpg,Trechus obtusus,Bembidion mannerheimii,Trechus obtusus,Agonum piceum,Trechus quadristriatus
database/4474780/d217s0008.jpg,Drypta dentata,Drypta dentata,Drypta dentata,Drypta dentata,Drypta dentata
database/5873211/d182s0066.jpg,Harpalus rufipalpis,Harpalus rufipalpis,Pterostichus gracilis,Pterostichus gracilis,Harpalus rufipalpis
database/9206709/d149s0125.jpg,Agonum piceum,Bembidion aeneum,Agonum muelleri,Bembidion punctulatum,Agonum ericeti
database/5873215/d177s0031.jpg,Harpalus dimidiatus,Harpalus dimidiatus,Harpalus dimidiatus,Harpalus dimidiatus,Harpalus dimidiatus
database/6097882/d073s0388.jpg,Bembidion atrocaeruleum,Bembidion iricolor,Agonum micans,Bembidion varium,Bembidion dentellum
database/4479895/d215s0525.jpg,Syntomus obscuroguttatus,Syntomus foveatus,Syntomus obscuroguttatus,Syntomus foveatus,Syntomus foveatus
database/4308806/d085s0381.jpg,Bembidion minimum,Bembidion properans,Acupalpus meridianus,Acupalpus meridianus,Acupalpus meridianus
database/6097896/d043s0227.jpg,Notiophilus germinyi,Notiophilus palustris,Notiophilus germinyi,Notiophilus palustris,Notiophilus palustris
database/6097926/d178s0032.jpg,Harpalus laevipes,Harpalus latus,Harpalus latus,Harpalus latus,Harpalus latus
database/5757120/d209s0023.jpg,Cymindis axillaris,Patrobus atrorufus,Cymindis axillaris,Cymindis vaporariorum,Cymindis axillaris
database/4473297/d105s0107.jpg,Stomis pumicatus,Paranchus albipes,Stomis pumicatus,Sinechostictus stomoides,Stomis pumicatus
database/4474169/d140s0445.jpg,Paranchus albipes,Sinechostictus stomoides,Paranchus albipes,Cymindis vaporariorum,Synuchus vivalis
database/1035185/d158s0314.jpg,Amara aenea,Amara aenea,Poecilus versicolor,Amara convexior,Amara aenea
database/4475128/d187s0107.jpg,Ophonus schaubergerianus,Ophonus rufibarbis,Ophonus puncticeps,Ophonus azureus,Ophonus rufibarbis
database/4473834/d030s0199.jpg,Leistus fulvibarbis,Leistus fulvibarbis,Leistus ferrugineus,Leistus spinibarbis,Leistus spinibarbis
database/5755451/d128s0162.jpg,Calathus rotundicollis,Calathus micropterus,Calathus rotundicollis,Leistus fulvibarbis,Calathus rotundicollis
database/4473277/d156s0003.jpg,Zabrus tenebrioides,Amara convexior,Zabrus tenebrioides,Amara consularis,Zabrus tenebrioides
database/4475902/d103s0211.jpg,Patrobus atrorufus,Bembidion nigropiceum,Patrobus atrorufus,Stomis pumicatus,Badister sodalis
database/4470539/d010s0004.jpg,Carabus clatratus,Carabus clatratus,Carabus clatratus,Carabus granulatus,Carabus clatratus
database/4473974/d139s0429.jpg,Olisthopus rotundatus,Stenolophus mixtus,Bembidion iricolor,Pedius longicollis,Cymindis axillaris
database/7683246/d063s0322.jpg,Tachys micros,Tachys scutellaris,Trechoblemus micros,Anthracus consputus,Elaphropus bistriatus
database/6097930/d059s0007.jpg,Epaphius secalis,Epaphius secalis,Epaphius secalis,Trechus fulvus,Acupalpus dubius
database/1035231/d168s0045.jpg,Amara apricaria,Amara lucida,Amara fulva,Amara consularis,Amara fulva
database/4473903/d031s0198.jpg,Leistus spinibarbis,Nebria salina,Leistus spinibarbis,Leistus spinibarbis,Nebria salina
database/5755075/d155s0164.jpg,Agonum viduum,Bembidion geniculatum,Nebria rufescens,Badister dilatatus,Nebria rufescens
database/4308805/d100s0072.jpg,Bembidion iricolor,Bembidion biguttatum,Bembidion aeneum,Agonum gracile,Bembidion biguttatum
database/8047965/d084s0116.jpg,Bembidion clarkei,Acupalpus exiguus,Badister sodalis,Bembidion doris,Badister sodalis
database/4988207/d046s0008.jpg,Blethisa multipunctata,Agonum muelleri,Blethisa multipunctata,Blethisa multipunctata,Blethisa multipunctata
database/1037293/d062s0097.jpg,Trechus rubens,Bembidion deletum,Trechus rubens,Ocys harpaloides,Trechus rubens
database/5755950/d196s0346.jpg,Stenolophus teutonus,Stenolophus teutonus,Stenolophus teutonus,Stenolophus skrimshiranus,Stenolophus teutonus
database/4472929/d167s0298.jpg,Amara infima,Amara infima,Amara infima,Amara lucida,Amara infima
database/5755954/d196s0079.jpg,Stenolophus skrimshiranus,Stenolophus skrimshiranus,Stenolophus skrimshiranus,Stenolophus skrimshiranus,Stenolophus skrimshiranus
database/4476667/d061s0079.jpg,Trechus quadristriatus,Bembidion bruxellense,Trechus quadristriatus,Bembidion normannum,Perileptus areolatus
database/5757308/d208s0699.jpg,Demetrias monostigma,Bradycellus ruficollis,Acupalpus dubius,Dicheirotrichus cognatus,Trechus obtusus
database/4472884/d162s0193.jpg,Amara lucida,Amara infima,Amara lucida,Amara infima,Amara lucida
database/4308800/d084s0524.jpg,Bembidion fumigatum,Asaphidion flavipes,Bembidion fumigatum,Bembidion fumigatum,Asaphidion flavipes
