ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
database/5873271/d214s0232.jpg,Microlestes maurus,Microlestes maurus,Microlestes maurus,Microlestes maurus,Microlestes maurus
database/1035195/d161s0448.jpg,Amara familiaris,Amara familiaris,Amara familiaris,Amara anthobia,Amara familiaris
database/1036154/d090s0208.jpg,Bembidion guttula,Bembidion guttula,Bembidion guttula,Bembidion fumigatum,Bembidion guttula
database/6097867/d101s0109.jpg,Bembidion mannerheimii,Bembidion mannerheimii,Bembidion mannerheimii,Bembidion semipunctatum,Bembidion mannerheimii
database/6097869/d089s0090.jpg,Bembidion biguttatum,Bembidion tetracolum,Bembidion fumigatum,Bembidion assimile,Bembidion tetracolum
database/5755978/d195s0156.jpg,Bradycellus sharpi,Bradycellus sharpi,Bradycellus sharpi,Bradycellus verbasci,Bradycellus sharpi
database/5755044/d152s0023.jpg,Agonum ericeti,Agonum ericeti,Agonum ericeti,Agonum ericeti,Agonum ericeti
database/5716411/d102s0164.jpg,Pogonus littoralis,Pogonus littoralis,Pogonus littoralis,Pogonus littoralis,Pogonus littoralis
database/7840196/d120s0240.jpg,Pterostichus minor,Harpalus neglectus,Harpalus neglectus,Pterostichus minor,Pterostichus minor
database/7683246/d063s0009.jpg,Tachys micros,Tachys micros,Tachys micros,Aepopsis robinii,Tachys micros
database/5755986/d194s0708.jpg,Bradycellus ruficollis,Bradycellus caucasicus,Bradycellus caucasicus,Bembidion obtusum,Bradycellus ruficollis
database/6097924/d184s0092.jpg,Harpalus tardus,Poecilus lepidus,Harpalus dimidiatus,Harpalus rufipalpis,Pterostichus melanarius
database/5753697/d106s0100.jpg,Poecilus cupreus,Poecilus cupreus,Poecilus cupreus,Poecilus cupreus,Poecilus cupreus
database/5872124/d087s0191.jpg,Bembidion articulatum,Bembidion guttula,Bembidion articulatum,Bembidion articulatum,Bembidion articulatum
database/4473795/d036s0247.jpg,Nebria salina,Nebria rufescens,Nebria rufescens,Nebria rufescens,Nebria rufescens
database/7419401/d185s0059.jpg,Harpalus tenebrosus,Harpalus tenebrosus,Harpalus tenebrosus,Harpalus rubripes,Harpalus tenebrosus
database/5755451/d128s0214.jpg,Calathus rotundicollis,Calathus rotundicollis,Calathus rotundicollis,Laemostenus complanatus,Cymindis axillaris
database/6097882/d073s0105.jpg,Bembidion atrocaeruleum,Bembidion lunulatum,Bembidion atrocaeruleum,Bembidion bualei,Bembidion bipunctatum
database/1036917/d190s0213.jpg,Anisodactylus binotatus,Anisodactylus binotatus,Anisodactylus binotatus,Anisodactylus binotatus,Anisodactylus binotatus
database/1035366/d103s0048.jpg,Patrobus septentrionis,Patrobus septentrionis,Patrobus septentrionis,Patrobus septentrionis,Patrobus septentrionis
database/5757207/d211s0264.jpg,Dromius agilis,Dromius meridionalis,Dromius agilis,Olisthopus rotundatus,Stomis pumicatus
database/6097926/d178s0086.jpg,Harpalus laevipes,Harpalus laevipes,Harpalus laevipes,Calathus ambiguus,Ophonus schaubergerianus
database/4308790/d192s0017.jpg,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus
database/5756945/d054s0258.jpg,Dyschirius tristis,Dyschirius tristis,Dyschirius nitidus,Platyderus depressus,Bembidion doris
database/5755293/d129s0097.jpg,Calathus ambiguus,Calathus melanocephalus,Calathus ambiguus,Calathus erratus,Calathus ambiguus
database/5716408/d052s0061.jpg,Dyschirius obscurus,Dyschirius obscurus,Dyschirius obscurus,Asaphidion flavipes,Dyschirius obscurus
database/6097926/d178s0007.jpg,Harpalus laevipes,Harpalus laevipes,Harpalus laevipes,Harpalus laevipes,Harpalus laevipes
database/4475127/d187s0063.jpg,Ophonus melletii,Bembidion tetracolum,Bembidion tetracolum,Amara similata,Bembidion tetracolum
database/1035194/d170s0011.jpg,Amara aulica,Amara aulica,Amara aulica,Amara fulva,Amara aulica
database/1036066/d071s0120.jpg,Bembidion semipunctatum,Bembidion obliquum,Bembidion semipunctatum,Bembidion semipunctatum,Bembidion semipunctatum
database/4478699/d064s0418.jpg,Asaphidion curtum,Bembidion laterale,Asaphidion flavipes,Asaphidion stierlini,Asaphidion flavipes
database/4476667/d061s0310.jpg,Trechus quadristriatus,Trechus obtusus,Trechus quadristriatus,Acupalpus flavicollis,Trechus obtusus
database/5716408/d052s0049.jpg,Dyschirius obscurus,Bembidion mannerheimii,Dyschirius obscurus,Agonum fuliginosum,Dyschirius nitidus
database/4475157/d186s0266.jpg,Ophonus laticollis,Ophonus rupicola,Ophonus laticollis,Ophonus puncticeps,Carabus nitens
database/4479890/d215s0458.jpg,Syntomus foveatus,Syntomus foveatus,Syntomus foveatus,Syntomus foveatus,Syntomus foveatus
database/5756368/d102s0313.jpg,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis
database/8417764/d120s0310.jpg,Pterostichus rhaeticus,Pterostichus rhaeticus,Pterostichus rhaeticus,Pterostichus rhaeticus,Pterostichus rhaeticus
database/4470765/d025s0024.jpg,Carabus violaceus,Carabus clatratus,Broscus cephalotes,Carabus arvensis,Carabus clatratus
database/8137203/d143s0102.jpg,Platynus assimilis,Platynus assimilis,Platynus assimilis,Platynus assimilis,Platynus assimilis
database/1036192/d088s0198.jpg,Bembidion obtusum,Bembidion obtusum,Bembidion obtusum,Acupalpus exiguus,Bembidion obtusum
database/4471235/d206s0187.jpg,Panagaeus bipustulatus,Panagaeus bipustulatus,Panagaeus bipustulatus,Panagaeus bipustulatus,Panagaeus bipustulatus
database/4471238/d206s0221.jpg,Panagaeus cruxmajor,Panagaeus cruxmajor,Panagaeus cruxmajor,Panagaeus cruxmajor,Panagaeus cruxmajor
database/4478842/d086s0125.jpg,Bembidion quadripustulatum,Bembidion guttula,Bembidion quadripustulatum,Bembidion assimile,Syntomus foveatus
database/5757310/d208s0605.jpg,Demetrias atricapillus,Demetrias atricapillus,Demetrias atricapillus,Demetrias atricapillus,Demetrias atricapillus
database/7708350/d121s0303.jpg,Pterostichus nigrita,Pterostichus nigrita,Pterostichus nigrita,Pterostichus nigrita,Pterostichus nigrita
database/9268484/d171s0127.jpg,Amara convexiusculus,Amara convexiusculus,Amara convexiusculus,Amara aulica,Amara convexiusculus
database/4308786/d063s0100.jpg,Tachys scutellaris,Tachys scutellaris,Tachys scutellaris,Bembidion lunulatum,Tachys scutellaris
database/1035542/d048s0023.jpg,Elaphrus lapponicus,Elaphrus lapponicus,Elaphrus lapponicus,Elaphrus lapponicus,Elaphrus lapponicus
database/7873810/d123s0161.jpg,Pterostichus diligens,Pterostichus diligens,Pterostichus diligens,Pterostichus diligens,Pterostichus anthracinus
database/6097869/d089s0367.jpg,Bembidion biguttatum,Bembidion atrocaeruleum,Bembidion deletum,Bembidion atrocaeruleum,Bembidion deletum
database/7613168/d109s0044.jpg,Pterostichus aethiops,Pterostichus aethiops,Pterostichus aethiops,Pterostichus aethiops,Pterostichus nigrita
database/5755079/d145s0279.jpg,Agonum fuliginosum,Agonum gracile,Agonum gracile,Agonum nigrum,Agonum nigrum
database/9581584/d135s0284.jpg,Calathus mollis,Calathus mollis,Calathus mollis,Calathus rotundicollis,Calathus mollis
database/5756874/d052s0090.jpg,Dyschirius thoracicus,Dyschirius globosus,Dyschirius thoracicus,Bembidion normannum,Dyschirius salinus
database/1036216/d068s0467.jpg,Bembidion lampros,Bembidion minimum,Bembidion lampros,Bembidion doris,Bembidion lampros
database/5756374/d102s0466.jpg,Pogonus chalceus,Pogonus littoralis,Pogonus luridipennis,Harpalus anxius,Pogonus littoralis
database/1035195/d161s0087.jpg,Amara familiaris,Amara curta,Amara familiaris,Amara aenea,Amara familiaris
database/8378220/d183s0142.jpg,Harpalus serripes,Harpalus serripes,Harpalus serripes,Harpalus tenebrosus,Harpalus serripes
database/5873214/d177s0140.jpg,Harpalus attenuatus,Harpalus neglectus,Harpalus attenuatus,Harpalus tenebrosus,Harpalus attenuatus
database/4470555/d021s0086.jpg,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus
database/1035185/d158s0314.jpg,Amara aenea,Amara eurynota,Amara eurynota,Amara eurynota,Amara eurynota
database/8563753/d164s0133.jpg,Amara ovata,Amara ovata,Amara ovata,Agonum nigrum,Amara ovata
database/1036066/d071s0121.jpg,Bembidion semipunctatum,Bembidion assimile,Bembidion semipunctatum,Bembidion assimile,Bembidion assimile
database/4308807/d072s0060.jpg,Bembidion ephippium,Bembidion ephippium,Bembidion ephippium,Bembidion ephippium,Bembidion ephippium
database/5872143/d066s0370.jpg,Bembidion litorale,Bembidion varium,Bembidion litorale,Bembidion semipunctatum,Bembidion aeneum
database/9268484/d171s0106.jpg,Amara convexiusculus,Amara convexiusculus,Amara convexiusculus,Amara aulica,Amara convexiusculus
database/4471113/d020s0009.jpg,Carabus glabratus,Carabus problematicus,Carabus glabratus,Carabus arvensis,Carabus glabratus
database/9346940/d040s0164.jpg,Notiophilus aquaticus,Bradycellus ruficollis,Bembidion lunulatum,Bembidion atrocaeruleum,Notiophilus biguttatus
database/6097872/d078s0467.jpg,Bembidion monticola,Bembidion monticola,Bembidion monticola,Bembidion atrocaeruleum,Bembidion monticola
database/8104778/d079s0281.jpg,Bembidion saxatile,Bembidion testaceum,Bembidion saxatile,Bembidion testaceum,Bembidion testaceum
database/4471235/d206s0165.jpg,Panagaeus bipustulatus,Panagaeus cruxmajor,Panagaeus cruxmajor,Panagaeus bipustulatus,Panagaeus cruxmajor
database/5755044/d152s0065.jpg,Agonum ericeti,Agonum ericeti,Agonum ericeti,Panagaeus cruxmajor,Agonum ericeti
database/4475685/d197s0102.jpg,Acupalpus brunnipes,Elaphropus bistriatus,Acupalpus brunnipes,Acupalpus brunnipes,Acupalpus brunnipes
database/4479895/d215s0488.jpg,Syntomus obscuroguttatus,Syntomus obscuroguttatus,Syntomus obscuroguttatus,Syntomus foveatus,Syntomus obscuroguttatus
database/4472858/d160s0271.jpg,Amara eurynota,Amara eurynota,Amara eurynota,Amara aulica,Amara eurynota
database/4473277/d156s0058.jpg,Zabrus tenebrioides,Zabrus tenebrioides,Zabrus tenebrioides,Harpalus smaragdinus,Zabrus tenebrioides
database/4479870/d215s0130.jpg,Syntomus truncatellus,Dyschirius globosus,Asaphidion flavipes,Bembidion lampros,Asaphidion flavipes
database/6097900/d006s0130.jpg,Cylindera germanica,Cylindera germanica,Cylindera germanica,Cylindera germanica,Cylindera germanica
database/6097871/d077s0161.jpg,Bembidion fluviatile,Bembidion fluviatile,Bembidion fluviatile,Bembidion fluviatile,Bembidion fluviatile
database/4475213/d187s0288.jpg,Ophonus azureus,Ophonus azureus,Ophonus azureus,Ophonus azureus,Ophonus azureus
database/5873218/d181s0214.jpg,Harpalus rubripes,Harpalus rubripes,Harpalus rubripes,Calathus ambiguus,Harpalus rubripes
database/5755203/d137s0031.jpg,Laemostenus complanatus,Bembidion obtusum,Laemostenus complanatus,Bembidion obtusum,Notiophilus palustris
database/4308815/d057s0130.jpg,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes
database/6097906/d200s0089.jpg,Chlaenius nigricornis,Chlaenius nigricornis,Chlaenius nigricornis,Chlaenius nigricornis,Chlaenius nigricornis
database/4475846/d203s0115.jpg,Licinus punctatulus,Licinus punctatulus,Licinus punctatulus,Licinus punctatulus,Licinus punctatulus
database/4475846/d203s0010.jpg,Licinus punctatulus,Brachinus crepitans,Licinus punctatulus,Blethisa multipunctata,Poecilus lepidus
database/8600499/d166s0208.jpg,Amara tibialis,Amara tibialis,Amara tibialis,Amara anthobia,Amara tibialis
database/6097878/d076s0282.jpg,Bembidion deletum,Bembidion biguttatum,Bembidion biguttatum,Bembidion biguttatum,Bembidion biguttatum
database/1035204/d159s0301.jpg,Amara anthobia,Amara plebeja,Amara apricaria,Amara aenea,Amara familiaris
database/4308787/d038s0038.jpg,Nebria complanata,Nebria salina,Nebria complanata,Nebria complanata,Nebria complanata
database/7642452/d116s0152.jpg,Pterostichus oblongopunctatus,Pterostichus oblongopunctatus,Pterostichus oblongopunctatus,Pterostichus quadrifoveolatus,Pterostichus oblongopunctatus
database/5873525/d053s0486.jpg,Dyschirius aeneus,Dyschirius politus,Dyschirius aeneus,Dyschirius aeneus,Dyschirius aeneus
database/5872147/d083s0018.jpg,Bembidion gilvipes,Dyschirius globosus,Dyschirius globosus,Bembidion obtusum,Bembidion gilvipes
database/5756814/d065s0406.jpg,Ocys quinquestriatus,Bradycellus caucasicus,Ocys quinquestriatus,Bradycellus caucasicus,Ocys quinquestriatus
database/9206709/d149s0051.jpg,Agonum piceum,Agonum piceum,Agonum piceum,Agonum piceum,Agonum piceum
database/4475181/d188s0349.jpg,Ophonus rupicola,Ophonus rupicola,Ophonus rupicola,Ophonus rufibarbis,Ophonus rufibarbis
database/7856746/d117s0219.jpg,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus nigrita,Pterostichus melanarius
database/8563753/d164s0225.jpg,Amara ovata,Amara apricaria,Amara similata,Amara similata,Amara similata
database/4476832/d062s0021.jpg,Trechoblemus micros,Trechoblemus micros,Trechoblemus micros,Calodromius spilotus,Trechoblemus micros
database/1036154/d090s0439.jpg,Bembidion guttula,Bembidion prasinum,Bembidion prasinum,Bembidion lunulatum,Dyschirius politus
database/5756874/d052s0186.jpg,Dyschirius thoracicus,Dyschirius politus,Dyschirius nitidus,Acupalpus flavicollis,Bradycellus ruficollis
database/8267077/d198s0381.jpg,Acupalpus dorsalis,Acupalpus dorsalis,Acupalpus dorsalis,Acupalpus dorsalis,Acupalpus dorsalis
database/5755079/d145s0380.jpg,Agonum fuliginosum,Agonum nigrum,Agonum nigrum,Amara plebeja,Bembidion doris
database/6097896/d043s0241.jpg,Notiophilus germinyi,Notiophilus palustris,Notiophilus germinyi,Notiophilus germinyi,Notiophilus germinyi
database/1036789/d012s0092.jpg,Carabus granulatus,Carabus glabratus,Carabus granulatus,Carabus glabratus,Carabus granulatus
database/4475707/d198s0261.jpg,Acupalpus exiguus,Acupalpus exiguus,Acupalpus exiguus,Acupalpus dubius,Acupalpus exiguus
database/8139233/d063s0466.jpg,Elaphropus walkerianus,Elaphropus walkerianus,Elaphropus walkerianus,Elaphropus walkerianus,Elaphropus walkerianus
database/4480271/d210s0135.jpg,Paradromius longiceps,Dicheirotrichus cognatus,Paradromius linearis,Bembidion articulatum,Paradromius linearis
database/4474974/d216s0098.jpg,Odacantha melanura,Elaphrus riparius,Odacantha melanura,Odacantha melanura,Odacantha melanura
database/4480348/d213s0418.jpg,Philorhizus notatus,Philorhizus notatus,Philorhizus notatus,Acupalpus dubius,Philorhizus notatus
database/4472900/d161s0265.jpg,Amara famelica,Amara eurynota,Amara famelica,Amara famelica,Amara famelica
database/5755027/d154s0215.jpg,Agonum nigrum,Agonum nigrum,Agonum nigrum,Agonum nigrum,Agonum nigrum
database/5755080/d147s0175.jpg,Agonum gracile,Agonum micans,Agonum versutum,Agonum fuliginosum,Agonum versutum
database/9479706/d066s0115.jpg,Bembidion laterale,Bembidion obliquum,Notiophilus germinyi,Bembidion laterale,Bembidion illigeri
database/5755339/d179s0254.jpg,Harpalus latus,Harpalus pumilus,Harpalus latus,Bembidion varium,Harpalus laevipes
database/5873211/d182s0020.jpg,Harpalus rufipalpis,Harpalus rufipalpis,Harpalus rufipalpis,Harpalus rufipalpis,Harpalus rufipalpis
database/4988207/d046s0093.jpg,Blethisa multipunctata,Elaphrus uliginosus,Blethisa multipunctata,Blethisa multipunctata,Blethisa multipunctata
database/4471071/d019s0021.jpg,Carabus nitens,Chlaenius nigricornis,Carabus nitens,Carabus nitens,Carabus nitens
database/4473617/d037s0096.jpg,Nebria rufescens,Nebria rufescens,Nebria rufescens,Nebria rufescens,Nebria rufescens
database/5757207/d211s0335.jpg,Dromius agilis,Bembidion normannum,Dromius agilis,Dromius agilis,Dromius agilis
database/4475794/d199s0114.jpg,Anthracus consputus,Anthracus consputus,Anthracus consputus,Anthracus consputus,Anthracus consputus
database/1037319/d060s0135.jpg,Trechus obtusus,Trechus obtusus,Trechus quadristriatus,Trechus quadristriatus,Trechus obtusus
database/4474780/d217s0038.jpg,Drypta dentata,Drypta dentata,Drypta dentata,Drypta dentata,Drypta dentata
database/8335452/d075s0316.jpg,Bembidion bualei,Bembidion bualei,Bembidion bualei,Bembidion bualei,Bembidion bualei
database/5872143/d066s0009.jpg,Bembidion litorale,Bembidion litorale,Bembidion litorale,Bembidion litorale,Bembidion litorale
database/5755562/d217s0085.jpg,Polistichus connexus,Polistichus connexus,Polistichus connexus,Polistichus connexus,Polistichus connexus
database/1036899/d051s0363.jpg,Clivina collaris,Clivina collaris,Clivina collaris,Clivina collaris,Clivina collaris
database/7856746/d117s0001.jpg,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus aethiops,Pterostichus melanarius
database/4478679/d064s0554.jpg,Asaphidion stierlini,Asaphidion stierlini,Asaphidion stierlini,Asaphidion stierlini,Asaphidion stierlini
database/4480480/d005s0076.jpg,Cicindela sylvatica,Cicindela sylvatica,Cicindela sylvatica,Cicindela hybrida,Cicindela sylvatica
database/4308805/d100s0072.jpg,Bembidion iricolor,Bembidion iricolor,Bembidion iricolor,Bembidion atrocaeruleum,Bembidion iricolor
database/5757308/d208s0699.jpg,Demetrias monostigma,Bradycellus ruficollis,Bembidion maritimum,Bembidion deletum,Bembidion ephippium
database/5755302/d134s0066.jpg,Calathus micropterus,Bembidion quadripustulatum,Bembidion quadripustulatum,Bembidion quadripustulatum,Bembidion deletum
database/8051076/d033s0148.jpg,Nebria livida,Nebria livida,Nebria livida,Nebria livida,Nebria livida
database/8137203/d143s0025.jpg,Platynus assimilis,Platynus assimilis,Platynus assimilis,Platynus assimilis,Platynus assimilis
database/8307815/d116s0014.jpg,Pterostichus quadrifoveolatus,Pterostichus oblongopunctatus,Pterostichus oblongopunctatus,Pterostichus gracilis,Pterostichus oblongopunctatus
database/4308806/d085s0116.jpg,Bembidion minimum,Bembidion mannerheimii,Bembidion doris,Bembidion clarkei,Bembidion guttula
database/5755051/d155s0064.jpg,Agonum sexpunctatum,Agonum sexpunctatum,Agonum sexpunctatum,Agonum sexpunctatum,Agonum sexpunctatum
database/9252314/d144s0128.jpg,Platynus livens,Ophonus laticollis,Platynus livens,Calathus ambiguus,Platynus livens
database/5873524/d053s0263.jpg,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus,Bembidion lunulatum,Dyschirius globosus
database/8068514/d183s0003.jpg,Harpalus servus,Harpalus servus,Harpalus servus,Calathus micropterus,Harpalus servus
database/4308800/d084s0350.jpg,Bembidion fumigatum,Bembidion fumigatum,Bembidion fumigatum,Bembidion fumigatum,Bembidion fumigatum
database/7416497/d113s0092.jpg,Pterostichus macer,Agonum fuliginosum,Pterostichus macer,Pterostichus nigrita,Pterostichus macer
database/4475757/d192s0123.jpg,Dicheirotrichus cognatus,Dicheirotrichus cognatus,Dicheirotrichus cognatus,Bembidion maritimum,Dicheirotrichus cognatus
database/8423772/d119s0026.jpg,Pterostichus anthracinus,Pterostichus gracilis,Pterostichus gracilis,Pterostichus macer,Pterostichus gracilis
database/5872119/d069s0137.jpg,Bembidion punctulatum,Bembidion litorale,Bembidion litorale,Bembidion punctulatum,Bembidion litorale
database/4472913/d165s0141.jpg,Amara similata,Amara similata,Amara similata,Amara spreta,Amara similata
database/4479890/d215s0418.jpg,Syntomus foveatus,Bembidion bruxellense,Syntomus foveatus,Bembidion geniculatum,Syntomus foveatus
database/9027622/d160s0237.jpg,Amara curta,Amara familiaris,Amara curta,Amara lunicollis,Amara curta
database/9377664/d071s0262.jpg,Bembidion obliquum,Bembidion obliquum,Bembidion obliquum,Bembidion fumigatum,Bembidion obliquum
database/4988363/d131s0088.jpg,Calathus fuscipes,Calathus fuscipes,Calathus fuscipes,Calathus fuscipes,Calathus fuscipes
database/8068514/d183s0022.jpg,Harpalus servus,Harpalus servus,Harpalus servus,Harpalus servus,Harpalus servus
database/4475179/d188s0156.jpg,Ophonus puncticeps,Ophonus puncticeps,Ophonus puncticeps,Ophonus puncticeps,Ophonus puncticeps
database/1036128/d086s0197.jpg,Bembidion quadrimaculatum,Masoreus wetterhallii,Dyschirius thoracicus,Bembidion litorale,Acupalpus dorsalis
database/5757205/d211s0176.jpg,Dromius quadrimaculatus,Bembidion articulatum,Dromius quadrimaculatus,Bembidion bualei,Dromius quadrimaculatus
database/4308789/d192s0392.jpg,Dicheirotrichus gustavii,Pterostichus strenuus,Dicheirotrichus gustavii,Bembidion lunatum,Dicheirotrichus gustavii
database/1035208/d167s0120.jpg,Amara bifrons,Amara aulica,Amara bifrons,Amara fulva,Amara bifrons
database/6097886/d078s0313.jpg,Bembidion lunatum,Bembidion properans,Bembidion properans,Bembidion biguttatum,Bembidion properans
database/1036796/d064s0388.jpg,Asaphidion flavipes,Asaphidion stierlini,Asaphidion flavipes,Bembidion laterale,Asaphidion flavipes
database/6097868/d067s0003.jpg,Bembidion nigricorne,Bembidion nigricorne,Bembidion nigricorne,Bembidion normannum,Bembidion nigricorne
database/5873211/d182s0091.jpg,Harpalus rufipalpis,Amara aulica,Harpalus rufipalpis,Harpalus serripes,Harpalus rufipalpis
database/5872129/d076s0629.jpg,Bembidion decorum,Bembidion decorum,Bembidion decorum,Bembidion decorum,Bembidion decorum
database/6097924/d184s0260.jpg,Harpalus tardus,Harpalus neglectus,Harpalus tardus,Harpalus tenebrosus,Harpalus tardus
database/5872147/d083s0042.jpg,Bembidion gilvipes,Bembidion gilvipes,Bembidion gilvipes,Bembidion assimile,Bembidion gilvipes
database/6097857/d207s0058.jpg,Lebia chlorocephala,Bembidion bruxellense,Lebia chlorocephala,Bembidion quadripustulatum,Lebia chlorocephala
database/4472907/d165s0054.jpg,Amara spreta,Amara spreta,Amara spreta,Amara similata,Amara spreta
database/4308789/d192s0015.jpg,Dicheirotrichus gustavii,Dicheirotrichus gustavii,Dicheirotrichus gustavii,Dicheirotrichus gustavii,Dicheirotrichus gustavii
database/4308811/d058s0286.jpg,Aepus marinus,Aepus marinus,Aepus marinus,Aepopsis robinii,Aepus marinus
database/4475761/d193s0235.jpg,Dicheirotrichus placidus,Dicheirotrichus placidus,Dicheirotrichus placidus,Dicheirotrichus placidus,Dicheirotrichus placidus
database/5755302/d134s0055.jpg,Calathus micropterus,Harpalus tardus,Calathus micropterus,Agonum thoreyi,Calathus rotundicollis
database/4480200/d212s0142.jpg,Calodromius spilotus,Calodromius spilotus,Calodromius spilotus,Acupalpus meridianus,Calodromius spilotus
database/9533851/d086s0629.jpg,Bembidion doris,Bembidion doris,Bembidion doris,Bembidion mannerheimii,Bembidion doris
database/4308804/d089s0087.jpg,Bembidion aeneum,Bembidion tetracolum,Bembidion deletum,Bembidion bipunctatum,Bembidion aeneum
database/4475908/d104s0140.jpg,Patrobus assimilis,Patrobus assimilis,Patrobus assimilis,Patrobus assimilis,Patrobus assimilis
database/5755066/d155s0370.jpg,Agonum versutum,Agonum micans,Agonum micans,Agonum nigrum,Agonum viduum
database/5756018/d204s0114.jpg,Badister bullatus,Badister bullatus,Badister bullatus,Badister bullatus,Badister bullatus
database/8417764/d120s0015.jpg,Pterostichus rhaeticus,Pterostichus rhaeticus,Pterostichus rhaeticus,Pterostichus rhaeticus,Pterostichus rhaeticus
database/9415910/d198s0336.jpg,Acupalpus flavicollis,Acupalpus flavicollis,Acupalpus flavicollis,Acupalpus exiguus,Acupalpus flavicollis
database/4480502/d003s0022.jpg,Cicindela hybrida,Cicindela hybrida,Cicindela hybrida,Cicindela hybrida,Cicindela hybrida
database/1036286/d144s0066.jpg,Sericoda quadripunctata,Sericoda quadripunctata,Sericoda quadripunctata,Sericoda quadripunctata,Sericoda quadripunctata
database/4471202/d206s0033.jpg,Masoreus wetterhallii,Pogonus chalceus,Masoreus wetterhallii,Pogonus chalceus,Masoreus wetterhallii
database/6097878/d076s0025.jpg,Bembidion deletum,Bembidion obliquum,Bembidion lunulatum,Bembidion ephippium,Bembidion ephippium
database/5753612/d028s0110.jpg,Cychrus caraboides,Cychrus caraboides,Cychrus caraboides,Cychrus caraboides,Cychrus caraboides
database/1036893/d051s0627.jpg,Clivina fossor,Clivina fossor,Clivina fossor,Clivina fossor,Clivina fossor
database/9533851/d086s0479.jpg,Bembidion doris,Bembidion minimum,Bembidion doris,Amara infima,Bembidion minimum
