ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
database/7419401/d185s0059.jpg,Harpalus tenebrosus,Harpalus tenebrosus,Harpalus tenebrosus,Harpalus tenebrosus,Harpalus tenebrosus
database/5755451/d128s0214.jpg,Calathus rotundicollis,Calathus rotundicollis,Calathus rotundicollis,Calathus rotundicollis,Calathus rotundicollis
database/6097882/d073s0105.jpg,Bembidion atrocaeruleum,Bembidion tibiale,Bembidion tibiale,Bembidion atrocaeruleum,Bembidion tibiale
database/1036917/d190s0213.jpg,Anisodactylus binotatus,Harpalus rufipes,Ophonus schaubergerianus,Harpalus attenuatus,Amara aulica
database/1035366/d103s0048.jpg,Patrobus septentrionis,Patrobus septentrionis,Patrobus septentrionis,Agonum piceum,Agonum thoreyi
database/5757207/d211s0264.jpg,Dromius agilis,Oxypselaphus obscurus,Dromius agilis,Dromius agilis,Dromius agilis
database/6097926/d178s0086.jpg,Harpalus laevipes,Amara aulica,Amara aulica,Amara aulica,Amara aulica
database/4308790/d192s0017.jpg,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus
database/5756945/d054s0258.jpg,Dyschirius tristis,Amara tibialis,Bembidion nigricorne,Amara tibialis,Bembidion nigricorne
database/5755293/d129s0097.jpg,Calathus ambiguus,Harpalus rufipes,Harpalus rufipes,Harpalus rufipes,Harpalus rufipes
database/5716408/d052s0061.jpg,Dyschirius obscurus,Dyschirius globosus,Dyschirius obscurus,Dyschirius thoracicus,Dyschirius obscurus
database/6097926/d178s0007.jpg,Harpalus laevipes,Harpalus laevipes,Harpalus laevipes,Harpalus laevipes,Harpalus laevipes
database/4475127/d187s0063.jpg,Ophonus melletii,Amara lucida,Amara lucida,Amara anthobia,Amara lucida
database/1035194/d170s0011.jpg,Amara aulica,Amara aulica,Amara aulica,Harpalus rufipes,Harpalus rufipes
database/1036066/d071s0120.jpg,Bembidion semipunctatum,Acupalpus dorsalis,Bembidion semipunctatum,Bembidion semipunctatum,Bembidion semipunctatum
database/4478699/d064s0418.jpg,Asaphidion curtum,Asaphidion curtum,Asaphidion stierlini,Asaphidion stierlini,Asaphidion stierlini
database/4476667/d061s0310.jpg,Trechus quadristriatus,Trechus quadristriatus,Trechus quadristriatus,Bembidion tetracolum,Trechus quadristriatus
database/5716408/d052s0049.jpg,Dyschirius obscurus,Dyschirius obscurus,Dyschirius obscurus,Dyschirius nitidus,Dyschirius obscurus
database/4475157/d186s0266.jpg,Ophonus laticollis,Ophonus laticollis,Ophonus azureus,Ophonus azureus,Ophonus azureus
database/4479890/d215s0458.jpg,Syntomus foveatus,Syntomus foveatus,Syntomus foveatus,Syntomus foveatus,Syntomus foveatus
database/5756368/d102s0313.jpg,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis
database/8417764/d120s0310.jpg,Pterostichus rhaeticus,Pterostichus rhaeticus,Pterostichus nigrita,Pterostichus nigrita,Pterostichus nigrita
database/4470765/d025s0024.jpg,Carabus violaceus,Carabus violaceus,Carabus violaceus,Carabus granulatus,Carabus violaceus
database/8137203/d143s0102.jpg,Platynus assimilis,Platynus assimilis,Platynus assimilis,Platynus assimilis,Platynus assimilis
database/1036192/d088s0198.jpg,Bembidion obtusum,Bembidion obtusum,Bembidion obtusum,Dyschirius nitidus,Bembidion obtusum
database/4471235/d206s0187.jpg,Panagaeus bipustulatus,Panagaeus bipustulatus,Panagaeus bipustulatus,Panagaeus bipustulatus,Panagaeus bipustulatus
database/4471238/d206s0221.jpg,Panagaeus cruxmajor,Panagaeus cruxmajor,Panagaeus cruxmajor,Panagaeus bipustulatus,Panagaeus cruxmajor
database/4478842/d086s0125.jpg,Bembidion quadripustulatum,Dyschirius globosus,Bembidion bipunctatum,Bembidion bipunctatum,Dyschirius aeneus
database/5757310/d208s0605.jpg,Demetrias atricapillus,Demetrias atricapillus,Demetrias atricapillus,Demetrias monostigma,Demetrias atricapillus
database/7708350/d121s0303.jpg,Pterostichus nigrita,Pterostichus anthracinus,Pterostichus anthracinus,Pterostichus anthracinus,Pterostichus nigrita
database/9268484/d171s0127.jpg,Amara convexiusculus,Ophonus rupicola,Ophonus melletii,Synuchus vivalis,Ophonus melletii
database/4308786/d063s0100.jpg,Tachys scutellaris,Elaphropus bistriatus,Epaphius secalis,Bembidion articulatum,Epaphius secalis
database/1035542/d048s0023.jpg,Elaphrus lapponicus,Elaphrus lapponicus,Elaphrus lapponicus,Elaphrus lapponicus,Elaphrus lapponicus
database/7873810/d123s0161.jpg,Pterostichus diligens,Pterostichus diligens,Pterostichus diligens,Pterostichus diligens,Pterostichus diligens
database/6097869/d089s0367.jpg,Bembidion biguttatum,Bembidion lampros,Ocys quinquestriatus,Bembidion obtusum,Ocys quinquestriatus
database/7613168/d109s0044.jpg,Pterostichus aethiops,Pterostichus aethiops,Pterostichus aethiops,Pterostichus aethiops,Pterostichus aethiops
database/5755079/d145s0279.jpg,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum
database/9581584/d135s0284.jpg,Calathus mollis,Calathus mollis,Calathus mollis,Bradycellus sharpi,Calathus mollis
database/5756874/d052s0090.jpg,Dyschirius thoracicus,Dyschirius aeneus,Dyschirius nitidus,Bembidion assimile,Bembidion lampros
database/1036216/d068s0467.jpg,Bembidion lampros,Bembidion lampros,Bembidion lampros,Bembidion properans,Bembidion lampros
database/5756374/d102s0466.jpg,Pogonus chalceus,Amara lucida,Amara lucida,Pterostichus strenuus,Amara lucida
database/1035195/d161s0087.jpg,Amara familiaris,Amara familiaris,Amara familiaris,Amara anthobia,Amara familiaris
database/8378220/d183s0142.jpg,Harpalus serripes,Harpalus servus,Harpalus anxius,Amara consularis,Harpalus serripes
database/5873214/d177s0140.jpg,Harpalus attenuatus,Harpalus attenuatus,Harpalus attenuatus,Harpalus attenuatus,Harpalus attenuatus
database/4470555/d021s0086.jpg,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus granulatus,Carabus problematicus
database/1035185/d158s0314.jpg,Amara aenea,Amara aenea,Amara aenea,Amara aenea,Acupalpus dorsalis
database/8563753/d164s0133.jpg,Amara ovata,Amara convexior,Amara lunicollis,Amara convexior,Amara lunicollis
database/1036066/d071s0121.jpg,Bembidion semipunctatum,Acupalpus dorsalis,Bembidion semipunctatum,Acupalpus dorsalis,Bembidion semipunctatum
database/4308807/d072s0060.jpg,Bembidion ephippium,Bembidion ephippium,Bembidion ephippium,Bembidion ephippium,Bembidion ephippium
database/5872143/d066s0370.jpg,Bembidion litorale,Bembidion obliquum,Bembidion litorale,Syntomus foveatus,Bembidion obliquum
database/9268484/d171s0106.jpg,Amara convexiusculus,Amara convexiusculus,Amara convexiusculus,Harpalus laevipes,Amara convexiusculus
database/4471113/d020s0009.jpg,Carabus glabratus,Carabus glabratus,Carabus glabratus,Carabus glabratus,Carabus glabratus
database/9346940/d040s0164.jpg,Notiophilus aquaticus,Notiophilus aquaticus,Notiophilus aquaticus,Notiophilus palustris,Notiophilus aquaticus
database/6097872/d078s0467.jpg,Bembidion monticola,Bembidion stephensii,Bembidion monticola,Bembidion decorum,Bembidion decorum
database/8104778/d079s0281.jpg,Bembidion saxatile,Bembidion ephippium,Bembidion maritimum,Bembidion maritimum,Bembidion maritimum
database/4471235/d206s0165.jpg,Panagaeus bipustulatus,Panagaeus cruxmajor,Panagaeus cruxmajor,Panagaeus bipustulatus,Panagaeus bipustulatus
database/5755044/d152s0065.jpg,Agonum ericeti,Agonum ericeti,Agonum ericeti,Agonum ericeti,Agonum ericeti
database/4475685/d197s0102.jpg,Acupalpus brunnipes,Pogonus chalceus,Acupalpus brunnipes,Acupalpus brunnipes,Acupalpus brunnipes
database/4479895/d215s0488.jpg,Syntomus obscuroguttatus,Syntomus obscuroguttatus,Syntomus obscuroguttatus,Syntomus obscuroguttatus,Syntomus obscuroguttatus
database/4472858/d160s0271.jpg,Amara eurynota,Poecilus lepidus,Amara communis,Amara communis,Licinus depressus
database/4473277/d156s0058.jpg,Zabrus tenebrioides,Zabrus tenebrioides,Zabrus tenebrioides,Zabrus tenebrioides,Zabrus tenebrioides
database/4479870/d215s0130.jpg,Syntomus truncatellus,Elaphropus bistriatus,Syntomus truncatellus,Acupalpus exiguus,Dyschirius tristis
database/6097900/d006s0130.jpg,Cylindera germanica,Cylindera germanica,Cylindera germanica,Cylindera germanica,Cylindera germanica
database/6097871/d077s0161.jpg,Bembidion fluviatile,Bembidion fluviatile,Bembidion fluviatile,Bembidion fluviatile,Bembidion fluviatile
database/4475213/d187s0288.jpg,Ophonus azureus,Ophonus azureus,Ophonus azureus,Ophonus azureus,Ophonus azureus
database/5873218/d181s0214.jpg,Harpalus rubripes,Harpalus rubripes,Harpalus rufipalpis,Harpalus rubripes,Harpalus rubripes
database/5755203/d137s0031.jpg,Laemostenus complanatus,Laemostenus complanatus,Laemostenus complanatus,Laemostenus complanatus,Laemostenus complanatus
database/4308815/d057s0130.jpg,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes
database/6097906/d200s0089.jpg,Chlaenius nigricornis,Chlaenius nigricornis,Chlaenius nigricornis,Chlaenius nigricornis,Chlaenius nigricornis
database/4475846/d203s0115.jpg,Licinus punctatulus,Licinus punctatulus,Licinus punctatulus,Licinus punctatulus,Licinus punctatulus
database/4475846/d203s0010.jpg,Licinus punctatulus,Licinus punctatulus,Licinus punctatulus,Licinus punctatulus,Licinus punctatulus
database/8600499/d166s0208.jpg,Amara tibialis,Amara tibialis,Amara tibialis,Amara tibialis,Amara tibialis
database/6097878/d076s0282.jpg,Bembidion deletum,Bembidion biguttatum,Bembidion biguttatum,Bembidion lampros,Bembidion biguttatum
database/1035204/d159s0301.jpg,Amara anthobia,Amara bifrons,Amara bifrons,Amara bifrons,Amara anthobia
database/4308787/d038s0038.jpg,Nebria complanata,Nebria complanata,Nebria complanata,Nebria complanata,Nebria complanata
database/7642452/d116s0152.jpg,Pterostichus oblongopunctatus,Pterostichus oblongopunctatus,Pterostichus oblongopunctatus,Nebria salina,Pterostichus oblongopunctatus
database/5873525/d053s0486.jpg,Dyschirius aeneus,Dyschirius nitidus,Microlestes maurus,Dyschirius nitidus,Microlestes maurus
database/5872147/d083s0018.jpg,Bembidion gilvipes,Elaphropus bistriatus,Bembidion assimile,Bembidion assimile,Bembidion lampros
database/5756814/d065s0406.jpg,Ocys quinquestriatus,Bembidion stephensii,Bembidion stephensii,Bembidion monticola,Ocys quinquestriatus
database/9206709/d149s0051.jpg,Agonum piceum,Agonum piceum,Agonum piceum,Agonum piceum,Agonum piceum
database/4475181/d188s0349.jpg,Ophonus rupicola,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus
database/7856746/d117s0219.jpg,Pterostichus melanarius,Pterostichus aethiops,Pterostichus aethiops,Pterostichus aethiops,Pterostichus nigrita
database/8563753/d164s0225.jpg,Amara ovata,Amara ovata,Amara ovata,Amara ovata,Amara eurynota
database/4476832/d062s0021.jpg,Trechoblemus micros,Trechoblemus micros,Trechoblemus micros,Blemus discus,Trechoblemus micros
database/1036154/d090s0439.jpg,Bembidion guttula,Dyschirius aeneus,Dyschirius salinus,Bembidion obtusum,Bembidion doris
database/5756874/d052s0186.jpg,Dyschirius thoracicus,Dyschirius aeneus,Dyschirius nitidus,Dyschirius politus,Dyschirius impunctipennis
database/8267077/d198s0381.jpg,Acupalpus dorsalis,Acupalpus dorsalis,Acupalpus dorsalis,Acupalpus dorsalis,Acupalpus dorsalis
database/5755079/d145s0380.jpg,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum
database/6097896/d043s0241.jpg,Notiophilus germinyi,Notiophilus palustris,Notiophilus germinyi,Notiophilus germinyi,Notiophilus germinyi
database/1036789/d012s0092.jpg,Carabus granulatus,Carabus arvensis,Carabus granulatus,Carabus granulatus,Carabus arvensis
database/4475707/d198s0261.jpg,Acupalpus exiguus,Trechus quadristriatus,Epaphius secalis,Bembidion biguttatum,Acupalpus exiguus
database/8139233/d063s0466.jpg,Elaphropus walkerianus,Elaphropus walkerianus,Elaphropus walkerianus,Elaphropus walkerianus,Elaphropus walkerianus
database/4480271/d210s0135.jpg,Paradromius longiceps,Philorhizus melanocephalus,Paradromius longiceps,Paradromius longiceps,Demetrias imperialis
database/4474974/d216s0098.jpg,Odacantha melanura,Odacantha melanura,Odacantha melanura,Demetrias imperialis,Odacantha melanura
database/4480348/d213s0418.jpg,Philorhizus notatus,Philorhizus notatus,Philorhizus notatus,Philorhizus notatus,Philorhizus notatus
database/4472900/d161s0265.jpg,Amara famelica,Amara lunicollis,Amara lunicollis,Amara lunicollis,Amara lunicollis
database/5755027/d154s0215.jpg,Agonum nigrum,Badister dilatatus,Agonum versutum,Agonum fuliginosum,Agonum fuliginosum
database/5755080/d147s0175.jpg,Agonum gracile,Agonum fuliginosum,Agonum gracile,Badister dilatatus,Bembidion punctulatum
database/9479706/d066s0115.jpg,Bembidion laterale,Bembidion laterale,Bembidion laterale,Bembidion laterale,Bembidion laterale
database/5755339/d179s0254.jpg,Harpalus latus,Harpalus latus,Harpalus attenuatus,Harpalus attenuatus,Harpalus attenuatus
database/5873211/d182s0020.jpg,Harpalus rufipalpis,Harpalus serripes,Harpalus rufipalpis,Harpalus rufipalpis,Harpalus rufipalpis
database/4988207/d046s0093.jpg,Blethisa multipunctata,Blethisa multipunctata,Blethisa multipunctata,Blethisa multipunctata,Blethisa multipunctata
database/4471071/d019s0021.jpg,Carabus nitens,Carabus nitens,Carabus nitens,Carabus nitens,Carabus nitens
database/4473617/d037s0096.jpg,Nebria rufescens,Nebria rufescens,Nebria rufescens,Agonum emarginatum,Agonum viduum
database/5757207/d211s0335.jpg,Dromius agilis,Paranchus albipes,Dromius agilis,Dromius angustus,Dromius agilis
database/4475794/d199s0114.jpg,Anthracus consputus,Anthracus consputus,Anthracus consputus,Anthracus consputus,Anthracus consputus
database/1037319/d060s0135.jpg,Trechus obtusus,Trechus quadristriatus,Trechus quadristriatus,Ocys quinquestriatus,Trechus quadristriatus
database/4474780/d217s0038.jpg,Drypta dentata,Drypta dentata,Drypta dentata,Drypta dentata,Drypta dentata
database/8335452/d075s0316.jpg,Bembidion bualei,Bembidion bualei,Bembidion bualei,Bembidion bualei,Bembidion bualei
database/5872143/d066s0009.jpg,Bembidion litorale,Bembidion litorale,Bembidion litorale,Asaphidion pallipes,Bembidion litorale
database/5755562/d217s0085.jpg,Polistichus connexus,Polistichus connexus,Polistichus connexus,Polistichus connexus,Polistichus connexus
database/1036899/d051s0363.jpg,Clivina collaris,Clivina collaris,Clivina collaris,Clivina collaris,Clivina collaris
database/7856746/d117s0001.jpg,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus cristatus,Pterostichus melanarius
database/4478679/d064s0554.jpg,Asaphidion stierlini,Asaphidion flavipes,Asaphidion flavipes,Asaphidion flavipes,Asaphidion flavipes
database/4480480/d005s0076.jpg,Cicindela sylvatica,Cicindela sylvatica,Cicindela sylvatica,Cicindela sylvatica,Cicindela sylvatica
database/4308805/d100s0072.jpg,Bembidion iricolor,Bembidion varium,Bembidion varium,Agonum gracile,Bembidion varium
database/5757308/d208s0699.jpg,Demetrias monostigma,Aepus marinus,Aepus marinus,Bembidion laterale,Aepus marinus
database/5755302/d134s0066.jpg,Calathus micropterus,Calathus erratus,Synuchus vivalis,Synuchus vivalis,Calathus erratus
database/8051076/d033s0148.jpg,Nebria livida,Nebria livida,Nebria livida,Nebria livida,Nebria livida
database/8137203/d143s0025.jpg,Platynus assimilis,Platynus assimilis,Agonum emarginatum,Agonum emarginatum,Nebria rufescens
database/8307815/d116s0014.jpg,Pterostichus quadrifoveolatus,Pterostichus oblongopunctatus,Pterostichus oblongopunctatus,Pterostichus adstrictus,Pterostichus rhaeticus
database/4308806/d085s0116.jpg,Bembidion minimum,Bembidion doris,Syntomus truncatellus,Bembidion doris,Bembidion aeneum
database/5755051/d155s0064.jpg,Agonum sexpunctatum,Poecilus versicolor,Agonum sexpunctatum,Agonum ericeti,Agonum sexpunctatum
database/9252314/d144s0128.jpg,Platynus livens,Platynus livens,Platynus livens,Platynus livens,Oxypselaphus obscurus
database/5873524/d053s0263.jpg,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus,Dyschirius thoracicus,Dyschirius globosus
database/8068514/d183s0003.jpg,Harpalus servus,Harpalus servus,Harpalus servus,Harpalus servus,Harpalus servus
database/4308800/d084s0350.jpg,Bembidion fumigatum,Elaphropus bistriatus,Bembidion fumigatum,Bembidion fumigatum,Bembidion articulatum
database/7416497/d113s0092.jpg,Pterostichus macer,Pterostichus oblongopunctatus,Pterostichus macer,Pterostichus macer,Pterostichus macer
database/4475757/d192s0123.jpg,Dicheirotrichus cognatus,Dicheirotrichus cognatus,Dicheirotrichus cognatus,Agonum piceum,Acupalpus dorsalis
database/8423772/d119s0026.jpg,Pterostichus anthracinus,Pterostichus nigrita,Pterostichus gracilis,Pterostichus anthracinus,Pterostichus gracilis
database/5872119/d069s0137.jpg,Bembidion punctulatum,Bembidion nigricorne,Syntomus foveatus,Syntomus truncatellus,Syntomus foveatus
database/4472913/d165s0141.jpg,Amara similata,Amara ovata,Amara similata,Amara ovata,Amara ovata
database/4479890/d215s0418.jpg,Syntomus foveatus,Syntomus foveatus,Syntomus foveatus,Bembidion properans,Syntomus foveatus
database/9027622/d160s0237.jpg,Amara curta,Amara famelica,Amara curta,Amara curta,Amara famelica
database/9377664/d071s0262.jpg,Bembidion obliquum,Bembidion nigricorne,Bembidion obliquum,Bembidion obliquum,Notiophilus germinyi
database/4988363/d131s0088.jpg,Calathus fuscipes,Calathus fuscipes,Calathus fuscipes,Calathus fuscipes,Calathus fuscipes
database/8068514/d183s0022.jpg,Harpalus servus,Harpalus servus,Harpalus servus,Harpalus anxius,Harpalus anxius
database/4475179/d188s0156.jpg,Ophonus puncticeps,Ophonus puncticeps,Ophonus puncticeps,Ophonus puncticeps,Ophonus puncticeps
database/1036128/d086s0197.jpg,Bembidion quadrimaculatum,Dyschirius globosus,Elaphropus walkerianus,Dyschirius globosus,Dyschirius globosus
database/5757205/d211s0176.jpg,Dromius quadrimaculatus,Paranchus albipes,Dromius quadrimaculatus,Dromius quadrimaculatus,Dromius quadrimaculatus
database/4308789/d192s0392.jpg,Dicheirotrichus gustavii,Dicheirotrichus placidus,Bradycellus verbasci,Dicheirotrichus placidus,Trechoblemus micros
database/1035208/d167s0120.jpg,Amara bifrons,Acupalpus dubius,Amara lucida,Stenolophus skrimshiranus,Amara lucida
database/6097886/d078s0313.jpg,Bembidion lunatum,Bembidion normannum,Bembidion lunatum,Bembidion gilvipes,Bembidion lunatum
database/1036796/d064s0388.jpg,Asaphidion flavipes,Asaphidion stierlini,Asaphidion flavipes,Asaphidion stierlini,Asaphidion stierlini
database/6097868/d067s0003.jpg,Bembidion nigricorne,Bembidion biguttatum,Bembidion biguttatum,Amara tibialis,Bembidion biguttatum
database/5873211/d182s0091.jpg,Harpalus rufipalpis,Harpalus neglectus,Anisodactylus nemorivagus,Pterostichus minor,Anisodactylus nemorivagus
database/5872129/d076s0629.jpg,Bembidion decorum,Bembidion monticola,Bembidion monticola,Bembidion monticola,Bembidion monticola
database/6097924/d184s0260.jpg,Harpalus tardus,Harpalus tardus,Harpalus rufipalpis,Amara consularis,Harpalus tardus
database/5872147/d083s0042.jpg,Bembidion gilvipes,Bembidion assimile,Bembidion gilvipes,Bembidion assimile,Bembidion mannerheimii
database/6097857/d207s0058.jpg,Lebia chlorocephala,Lebia chlorocephala,Lebia chlorocephala,Lebia chlorocephala,Lebia chlorocephala
database/4472907/d165s0054.jpg,Amara spreta,Amara spreta,Amara aenea,Amara lunicollis,Amara spreta
database/4308789/d192s0015.jpg,Dicheirotrichus gustavii,Dicheirotrichus gustavii,Dicheirotrichus gustavii,Bradycellus verbasci,Dicheirotrichus gustavii
database/4308811/d058s0286.jpg,Aepus marinus,Aepus marinus,Aepopsis robinii,Aepopsis robinii,Aepopsis robinii
database/4475761/d193s0235.jpg,Dicheirotrichus placidus,Dicheirotrichus placidus,Dicheirotrichus placidus,Dicheirotrichus placidus,Dicheirotrichus placidus
database/5755302/d134s0055.jpg,Calathus micropterus,Synuchus vivalis,Bradycellus sharpi,Ocys quinquestriatus,Bradycellus sharpi
database/4480200/d212s0142.jpg,Calodromius spilotus,Bembidion articulatum,Bembidion quadrimaculatum,Calodromius spilotus,Calodromius spilotus
database/9533851/d086s0629.jpg,Bembidion doris,Bembidion aeneum,Bembidion doris,Bembidion doris,Bembidion normannum
database/4308804/d089s0087.jpg,Bembidion aeneum,Notiophilus aquaticus,Notiophilus aquaticus,Notiophilus aquaticus,Notiophilus aquaticus
database/4475908/d104s0140.jpg,Patrobus assimilis,Patrobus assimilis,Patrobus assimilis,Sinechostictus stomoides,Patrobus assimilis
database/5755066/d155s0370.jpg,Agonum versutum,Bembidion prasinum,Agonum versutum,Agonum micans,Bembidion prasinum
database/5756018/d204s0114.jpg,Badister bullatus,Acupalpus dubius,Badister bullatus,Ocys harpaloides,Tachys micros
database/8417764/d120s0015.jpg,Pterostichus rhaeticus,Pterostichus rhaeticus,Pterostichus rhaeticus,Pterostichus anthracinus,Pterostichus anthracinus
database/9415910/d198s0336.jpg,Acupalpus flavicollis,Acupalpus flavicollis,Acupalpus flavicollis,Acupalpus flavicollis,Acupalpus flavicollis
database/4480502/d003s0022.jpg,Cicindela hybrida,Cicindela hybrida,Cicindela hybrida,Cicindela hybrida,Cicindela hybrida
database/1036286/d144s0066.jpg,Sericoda quadripunctata,Notiophilus aquaticus,Agonum gracile,Sericoda quadripunctata,Sericoda quadripunctata
database/4471202/d206s0033.jpg,Masoreus wetterhallii,Trechus quadristriatus,Trechus quadristriatus,Platyderus depressus,Trechus quadristriatus
database/6097878/d076s0025.jpg,Bembidion deletum,Calathus mollis,Bembidion mannerheimii,Bembidion decorum,Bembidion mannerheimii
database/5753612/d028s0110.jpg,Cychrus caraboides,Cychrus caraboides,Cychrus caraboides,Cychrus caraboides,Cychrus caraboides
database/1036893/d051s0627.jpg,Clivina fossor,Clivina fossor,Clivina fossor,Clivina fossor,Clivina fossor
database/9533851/d086s0479.jpg,Bembidion doris,Bembidion doris,Bembidion doris,Bembidion doris,Bembidion doris
