ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
BritishCarabids/British Carabids/database/1036192/d088s0125.jpg,Bembidion obtusum,Bembidion assimile,Bembidion obtusum,Acupalpus dubius,Bembidion obtusum
BritishCarabids/British Carabids/database/1036128/d086s0074.jpg,Bembidion quadrimaculatum,Bembidion assimile,Bembidion quadrimaculatum,Badister sodalis,Bembidion biguttatum
BritishCarabids/British Carabids/database/4480200/d212s0026.jpg,Calodromius spilotus,Bembidion fumigatum,Calodromius spilotus,Bembidion ephippium,Philorhizus notatus
BritishCarabids/British Carabids/database/4308806/d085s0140.jpg,Bembidion minimum,Bembidion assimile,Bembidion minimum,Bembidion minimum,Bembidion minimum
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/pulchra/07495496-4609-4823-9b79-ee33889d7b93.png,Cicindela pulchra,Cicindela pulchra,Cicindela pulchra,Cicindela pulchra,Cicindela pulchra
BritishCarabids/British Carabids/database/5755082/d148s0130.jpg,Agonum micans,Agonum viduum,Platynus livens,Agonum viduum,Agonum micans
BritishCarabids/British Carabids/database/5755027/d154s0225.jpg,Agonum nigrum,Agonum versutum,Agonum nigrum,Agonum nigrum,Agonum nigrum
BeetlePalooza/individual_images/A00000051627.jpg/d4e310d3-5b8e-40bc-81e0-fc5c0a93f564_f35d23e1-0703-410b-aebc-891dd2abebe7.png,Carabus taedatus,Carabus taedatus,Carabus taedatus,Carabus goryi,Carabus taedatus
BritishCarabids/British Carabids/database/5755079/d145s0352.jpg,Agonum fuliginosum,Bembidion fluviatile,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum
BritishCarabids/British Carabids/database/7856746/d117s0176.jpg,Pterostichus melanarius,Oodes helopioides,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
BritishCarabids/British Carabids/database/6097872/d078s0431.jpg,Bembidion monticola,Bembidion bruxellense,Olisthopus rotundatus,Calathus melanocephalus,Olisthopus rotundatus
BeetlePUUM/SWIFT/individual_images/BET.D20.000105.png/5427b776-e0f6-4e80-ba7b-9ad200b777f8.png,Mecyclothorax brunneonubiger,Mecyclothorax brunneonubiger,Mecyclothorax konanus,Mecyclothorax rufipennis,Mecyclothorax discedens
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/gratiosum/6d80fe56-cbf4-4a1f-95ac-323431b8e1cc.png,Agonum gratiosum,Bembidion patruele,Agonum lutulentum,Agonum ferreum,Stenolophus ochropezus
BritishCarabids/British Carabids/database/4308806/d085s0034.jpg,Bembidion minimum,Bembidion clarkei,Bembidion minimum,Bembidion obtusum,Bembidion minimum
BritishCarabids/British Carabids/database/4478679/d064s0574.jpg,Asaphidion stierlini,Bembidion laterale,Asaphidion stierlini,Asaphidion stierlini,Asaphidion curtum
BritishCarabids/British Carabids/database/5757211/d211s0397.jpg,Dromius meridionalis,Paradromius linearis,Dromius meridionalis,Bembidion maritimum,Dromius meridionalis
BritishCarabids/British Carabids/database/4475677/d197s0517.jpg,Acupalpus dubius,Aepopsis robinii,Acupalpus dubius,Bembidion mannerheimii,Acupalpus dubius
BritishCarabids/British Carabids/database/5755075/d155s0260.jpg,Agonum viduum,Agonum viduum,Agonum emarginatum,Agonum emarginatum,Agonum emarginatum
BritishCarabids/British Carabids/database/6097869/d089s0494.jpg,Bembidion biguttatum,Dicheirotrichus placidus,Bembidion biguttatum,Bembidion deletum,Bembidion lunulatum
BritishCarabids/British Carabids/database/5755986/d194s0673.jpg,Bradycellus ruficollis,Elaphropus walkerianus,Bradycellus ruficollis,Acupalpus meridianus,Bradycellus ruficollis
BritishCarabids/British Carabids/database/4473617/d037s0192.jpg,Nebria rufescens,Bembidion quadrimaculatum,Nebria rufescens,Amara aulica,Nebria rufescens
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Parvindela/lemniscata/7178ddd1-20ad-475b-ab41-adac361e2503.png,Parvindela lemniscata,Eunota togata,Parvindela lemniscata,Cicindela splendida,Parvindela lemniscata
BritishCarabids/British Carabids/database/4475761/d193s0447.jpg,Dicheirotrichus placidus,Bembidion geniculatum,Dicheirotrichus placidus,Bembidion tetracolum,Pedius longicollis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/formosa/560effcb-3eaa-4523-9788-a59d567d89d7.png,Cicindela formosa,Colliuris pensylvanica,Cylindera germanica,Bembidion guttula,Lebia vittata
BritishCarabids/British Carabids/database/5756015/d204s0530.jpg,Badister unipustulatus,Cymindis vaporariorum,Badister bullatus,Agonum thoreyi,Badister bullatus
BritishCarabids/British Carabids/database/4308806/d085s0188.jpg,Bembidion minimum,Bembidion articulatum,Bembidion guttula,Bembidion articulatum,Bembidion guttula
BritishCarabids/British Carabids/database/5756374/d102s0503.jpg,Pogonus chalceus,Ophonus rufibarbis,Pogonus chalceus,Ophonus rufibarbis,Pogonus chalceus
BritishCarabids/British Carabids/database/4475707/d198s0215.jpg,Acupalpus exiguus,Bembidion schueppelii,Acupalpus exiguus,Acupalpus exiguus,Acupalpus exiguus
BritishCarabids/British Carabids/database/5755986/d194s0663.jpg,Bradycellus ruficollis,Acupalpus dubius,Bradycellus ruficollis,Bradycellus ruficollis,Bradycellus ruficollis
BritishCarabids/British Carabids/database/7582513/d063s0282.jpg,Elaphropus bistriatus,Elaphropus walkerianus,Elaphropus bistriatus,Elaphropus walkerianus,Elaphropus bistriatus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/neobrunneus/4f4554e3-7d42-4e58-86c0-6bb7b6ab615b.png,Pterostichus neobrunneus,Athrostictus punctatulus,Pterostichus protractus,Calosoma scrutator,Dicaelus politus
BritishCarabids/British Carabids/database/9581584/d135s0037.jpg,Calathus mollis,Bembidion bruxellense,Calathus melanocephalus,Anchomenus dorsalis,Calathus mollis
BeetlePUUM/CANON/individual_images/IMG_0462.JPG/a993edb1-f1d2-4468-96d4-ded8976d26c6.png,Trechus obtusus,Mecyclothorax discedens,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus
BritishCarabids/British Carabids/database/7727698/d004s0050.jpg,Cicindela maritima,Cicindela maritima,Cicindela maritima,Cicindela maritima,Cicindela maritima
BritishCarabids/British Carabids/database/5716406/d055s0156.jpg,Dyschirius salinus,Dyschirius salinus,Dyschirius salinus,Dyschirius salinus,Dyschirius salinus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Abaris/splendidula/507c7048-039e-41ff-a560-2d9e2bb344b9.png,Abaris splendidula,Selenophorus concinnus,Chlaenius aestivus,Agonum decorum,Abaris splendidula
BritishCarabids/British Carabids/database/7613168/d109s0046.jpg,Pterostichus aethiops,Pterostichus cristatus,Pterostichus nigrita,Pterostichus adstrictus,Pterostichus aethiops
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/069c19df-b3f3-450f-929f-a71681a8e56d.png,Calosoma scrutator,Calosoma frigidum,Scarites subterraneus,Anisodactylus nigerrimus,Scarites subterraneus
BritishCarabids/British Carabids/database/4474169/d140s0397.jpg,Paranchus albipes,Bembidion fluviatile,Paranchus albipes,Paranchus albipes,Paranchus albipes
BritishCarabids/British Carabids/database/7508714/d124s0126.jpg,Pterostichus strenuus,Notiophilus quadripunctatus,Bembidion varium,Bembidion saxatile,Amara infima
BeetlePalooza/individual_images/A00000046177.jpg/40769918-9344-415e-808d-7ad8f8e8bac1_7bb6757e-fe09-4205-a24e-e1769ddbdfdb.png,Pterostichus lachrymosus,Pterostichus novus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
BritishCarabids/British Carabids/database/9491931/d125s0088.jpg,Abax parallelepipedus,Anisodactylus binotatus,Abax parallelepipedus,Anisodactylus poeciloides,Abax parallelepipedus
BritishCarabids/British Carabids/database/4476667/d061s0045.jpg,Trechus quadristriatus,Bembidion mannerheimii,Trechus quadristriatus,Bembidion minimum,Trechus quadristriatus
BritishCarabids/British Carabids/database/6097865/d072s0335.jpg,Bembidion prasinum,Bembidion lunatum,Bembidion prasinum,Bembidion monticola,Bembidion saxatile
BeetlePalooza/individual_images/A00000051527.jpg/e9d817ce-498c-4025-891c-6d09f942f5d9_c841f817-8a76-40e4-b3c8-d621d3546368.png,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Colliuris/pensylvanica/bd52e2a9-67ba-4a0a-8281-6606db054f3d.png,Colliuris pensylvanica,Agonum placidum,Colliuris pensylvanica,Chlaenius laticollis,Colliuris pensylvanica
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/splendidum/ec428b17-bf98-404c-8b54-81d687cf16b8.png,Calosoma splendidum,Lebia viridis,Calosoma scrutator,Brachinus adustipennis,Calosoma wilcoxi
BeetlePalooza/individual_images/A00000046102.jpg/49803072-bd20-4f7c-9e33-076560dd8bd5_6ae8c464-9003-4cb6-b276-4cb62aacfd82.png,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
BritishCarabids/British Carabids/database/4470801/d015s0089.jpg,Carabus monilis,Poecilus cupreus,Carabus monilis,Carabus monilis,Carabus monilis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/purpurea/d65713e7-abe7-4cd3-8b37-f885d0038c95.png,Cicindela purpurea,Cicindela purpurea,Cicindela purpurea,Cicindela purpurea,Cicindela purpurea
BritishCarabids/British Carabids/database/5756374/d102s0561.jpg,Pogonus chalceus,Harpalus neglectus,Pogonus chalceus,Pogonus chalceus,Pogonus chalceus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Omophron/tessellatum/6302708b-3f03-45c7-80f9-759dfed29bcc.png,Omophron tessellatum,Sphaeroderus canadensis,Nebria sahlbergi,Bembidion basicorne,Omophron gilae
BritishCarabids/British Carabids/database/5872111/d100s0224.jpg,Bembidion lunulatum,Ocys quinquestriatus,Bembidion lunulatum,Amara communis,Bembidion lunulatum
BritishCarabids/British Carabids/database/8607776/d069s0079.jpg,Bembidion pallidipenne,Bembidion articulatum,Bembidion pallidipenne,Asaphidion flavipes,Bembidion pallidipenne
BritishCarabids/British Carabids/database/9581584/d135s0240.jpg,Calathus mollis,Sericoda quadripunctata,Calathus mollis,Calathus erratus,Calathus mollis
BritishCarabids/British Carabids/database/5755982/d195s0464.jpg,Bradycellus verbasci,Dicheirotrichus placidus,Bradycellus verbasci,Dicheirotrichus placidus,Bradycellus verbasci
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Poecilus/lucublandus/c745217f-796a-49d8-bdbc-7dcb4019604d.png,Poecilus lucublandus,Chlaenius orbus,Poecilus chalcites,Agonum extensicolle,Poecilus lucublandus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Promecognathus/crassus/ad1fd7e8-23e4-424c-b43e-ca5521489c33.png,Promecognathus crassus,Metacolpodes buchanani,Cyclotrachelus seximpressus,Brachinus favicollis,Scarites subterraneus
BritishCarabids/British Carabids/database/5873211/d182s0050.jpg,Harpalus rufipalpis,Harpalus rufipalpis,Harpalus serripes,Harpalus dimidiatus,Harpalus rufipalpis
BeetlePUUM/CANON/individual_images/IMG_0224.JPG/1a89bcac-684a-42b2-b067-8374355de2e2.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax rufipennis
BritishCarabids/British Carabids/database/4472913/d165s0155.jpg,Amara similata,Amara lunicollis,Amara ovata,Amara aenea,Amara eurynota
BritishCarabids/British Carabids/database/5757205/d211s0160.jpg,Dromius quadrimaculatus,Acupalpus meridianus,Dromius quadrimaculatus,Bradycellus verbasci,Dromius quadrimaculatus
BritishCarabids/British Carabids/database/6097900/d006s0107.jpg,Cylindera germanica,Cylindera germanica,Cylindera germanica,Cylindera germanica,Cylindera germanica
BritishCarabids/British Carabids/database/4473617/d037s0186.jpg,Nebria rufescens,Nebria salina,Nebria rufescens,Nebria rufescens,Nebria rufescens
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/longilabris/d197f6a7-43aa-4a04-ac50-a5a3172bf7f8.png,Cicindela longilabris,Brasiella wickhami,Cicindela sexguttata,Cicindela sexguttata,Cicindelidia ocellata
BritishCarabids/British Carabids/database/1035231/d168s0052.jpg,Amara apricaria,Calathus micropterus,Amara apricaria,Amara apricaria,Amara apricaria
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lophoglossus/scrutator/fb3e31d2-2401-43b5-9da7-ccfe5eb88369.png,Lophoglossus scrutator,Bembidion planatum,Dicaelus teter,Agonum excavatum,Pterostichus lachrymosus
BritishCarabids/British Carabids/database/5873525/d053s0148.jpg,Dyschirius aeneus,Dyschirius thoracicus,Dyschirius thoracicus,Acupalpus dorsalis,Dyschirius thoracicus
BeetlePalooza/individual_images/A00000033623.jpg/59c3e3c1-4907-4c24-a686-e1ec677781dd_2e28ac3d-8e65-49dd-9f45-de656fee65bb.png,Pterostichus pensylvanicus,Pterostichus restrictus,Pterostichus pensylvanicus,Pterostichus lachrymosus,Pterostichus pensylvanicus
BritishCarabids/British Carabids/database/4475677/d197s0044.jpg,Acupalpus dubius,Acupalpus brunnipes,Acupalpus dubius,Bembidion assimile,Aepus marinus
BeetlePalooza/individual_images/NIWO_005.W.20180619.CYMUNI1.01(10).jpg/bd1aaeab-ec03-4a9f-babf-c1f001f69018_d8b78cf2-f365-4f94-99fc-22f648eaf5f9.png,Cymindis unicolor,Pterostichus restrictus,Calathus advena,Cymindis neglecta,Calathus advena
BritishCarabids/British Carabids/database/4479052/d082s0241.jpg,Bembidion illigeri,Bembidion illigeri,Bembidion illigeri,Bembidion illigeri,Bembidion illigeri
BritishCarabids/British Carabids/database/4478057/d062s0194.jpg,Blemus discus,Anchomenus dorsalis,Blemus discus,Agonum piceum,Blemus discus
BritishCarabids/British Carabids/database/9314786/d114s0140.jpg,Pterostichus niger,Pterostichus niger,Pterostichus niger,Pterostichus niger,Pterostichus niger
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Zacotus/matthewsii/1ec49e36-e949-4c7d-a097-29c61d214080.png,Zacotus matthewsii,Brachinus elongatulus,Promecognathus crassus,Calosoma eremicola,Amblycheila cylindriformis
BritishCarabids/British Carabids/database/5757304/d208s0107.jpg,Demetrias imperialis,Notiophilus quadripunctatus,Demetrias imperialis,Demetrias imperialis,Demetrias imperialis
BritishCarabids/British Carabids/database/4308815/d056s0055.jpg,Broscus cephalotes,Carabus problematicus,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes
BritishCarabids/British Carabids/database/9479706/d066s0241.jpg,Bembidion laterale,Bembidion laterale,Bembidion laterale,Bembidion laterale,Bembidion laterale
BritishCarabids/British Carabids/database/9415910/d198s0188.jpg,Acupalpus flavicollis,Ocys quinquestriatus,Bembidion articulatum,Bembidion clarkei,Acupalpus dorsalis
BeetlePalooza/individual_images/A00000040720.jpg/d79f6df1-74f8-4a36-a628-07c26f9fd9e6_ad153784-ae33-4bf0-98bf-d61bd9ca722d.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
BeetlePalooza/individual_images/MLBS_088.W.20180814.PTELAC2.jpg/2d7640c6-44d1-4b86-951a-f48cec394b0e_79321994-5a86-4584-834b-c31befb7c233.png,Pterostichus lachrymosus,Synuchus impunctatus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
BritishCarabids/British Carabids/database/4473297/d105s0224.jpg,Stomis pumicatus,Miscodera arctica,Stomis pumicatus,Olisthopus rotundatus,Stomis pumicatus
BritishCarabids/British Carabids/database/4473834/d030s0099.jpg,Leistus fulvibarbis,Bembidion fluviatile,Leistus fulvibarbis,Agonum thoreyi,Leistus fulvibarbis
BeetlePUUM/CANON/individual_images/IMG_0373.JPG/12714217-fcfb-427c-9a07-763aa3c7012d.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
