ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
BeetlePalooza/individual_images/A00000069246.jpg/d9689249-751b-4cb2-8391-8e4504e1cdf8_fda7bdaa-fb43-4b90-b945-01e5adbbf6e5.png,Harpalus pensylvanicus,Synuchus impunctatus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus
BritishCarabids/British Carabids/database/8335452/d075s0292.jpg,Bembidion bualei,Bembidion bualei,Bembidion articulatum,Bembidion deletum,Bembidion bualei
BeetlePalooza/individual_images/A00000033621.jpg/db94ba66-206a-4198-a8a4-19a456426209_2b76fd85-b3b7-476e-9cf4-db6ce35502dc.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
BritishCarabids/British Carabids/database/6097886/d078s0279.jpg,Bembidion lunatum,Bembidion femoratum,Bembidion varium,Bembidion biguttatum,Bembidion varium
BritishCarabids/British Carabids/database/4480485/d001s0198.jpg,Cicindela campestris,Cylindera germanica,Cicindela campestris,Carabus problematicus,Cicindela campestris
BritishCarabids/British Carabids/database/7873810/d123s0447.jpg,Pterostichus diligens,Harpalus pumilus,Pterostichus diligens,Acupalpus flavicollis,Pterostichus diligens
BritishCarabids/British Carabids/database/8378220/d183s0176.jpg,Harpalus serripes,Harpalus dimidiatus,Harpalus serripes,Amara aulica,Anisodactylus binotatus
BritishCarabids/British Carabids/database/4472828/d157s0254.jpg,Amara plebeja,Oodes helopioides,Amara plebeja,Amara similata,Amara plebeja
BeetlePalooza/individual_images/A00000041436.jpg/3e4e50e7-5508-48f8-936a-dafaf22f2356_f4848481-2a4b-4df6-a1d5-c952315d610f.png,Harpalus pensylvanicus,Pterostichus trinarius,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus
BeetlePalooza/individual_images/CPER_003.S.20180719.EURGRO.01(45).jpg/09bf4715-1b6a-4041-a4ec-43f1ed2d0ddd_73f826a5-a4d6-4923-9414-cf7adb2d8830.png,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus
BritishCarabids/British Carabids/database/9479706/d066s0212.jpg,Bembidion laterale,Bembidion laterale,Bembidion laterale,Bembidion articulatum,Bembidion laterale
BeetlePalooza/individual_images/A00000046138.jpg/478e0c5e-249d-49f4-80a9-8dedd63f27d3_ec7cfb9a-9ad7-451a-8f4b-469b11236777.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/viridis/2e00efbe-74bc-4b73-8828-43883fee369f.png,Lebia viridis,Calosoma angulatum,Lebia viridis,Chlaenius purpureus,Calleida viridipennis
BritishCarabids/British Carabids/database/9364935/d041s0478.jpg,Notiophilus biguttatus,Dromius agilis,Notiophilus biguttatus,Notiophilus palustris,Notiophilus biguttatus
BritishCarabids/British Carabids/database/4475128/d187s0004.jpg,Ophonus schaubergerianus,Trechus quadristriatus,Pterostichus nigrita,Agonum gracile,Ophonus rufibarbis
BritishCarabids/British Carabids/database/4308800/d084s0295.jpg,Bembidion fumigatum,Bembidion clarkei,Bembidion clarkei,Acupalpus dubius,Bembidion guttula
BritishCarabids/British Carabids/database/1035578/d034s0173.jpg,Nebria brevicollis,Patrobus septentrionis,Nebria brevicollis,Calathus rotundicollis,Nebria brevicollis
BeetlePalooza/individual_images/A00000034561.jpg/ded0a6cd-2ea5-48a2-8c20-e4b7c0796248_e5a64d54-1e3c-4895-a048-7ed42762a6e6.png,Chlaenius aestivus,Carabus goryi,Chlaenius aestivus,Carabus goryi,Chlaenius aestivus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Paraclivina/bipustulata/9dc98222-7aa4-4c62-a777-adef3459d735.png,Paraclivina bipustulata,Tetracha virginica,Calathus advena,Amara crassispina,Calleida viridipennis
BeetlePalooza/individual_images/A00000051542.jpg/0ec66308-9c75-4bb5-ba12-83d2f4718ab5_6ce788f9-1de3-4bcd-88eb-4d4708a459a5.png,Harpalus paratus,Harpalus paratus,Harpalus paratus,Harpalus paratus,Harpalus paratus
BritishCarabids/British Carabids/database/4988207/d046s0040.jpg,Blethisa multipunctata,Nebria salina,Nebria salina,Agonum muelleri,Cicindela sylvatica
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/viridis/121db18d-c20f-4ca0-855b-25fafa7df006.png,Lebia viridis,Galerita mexicana,Lebia viridis,Agonum extensicolle,Lebia viridis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/laticollis/1e22508c-d344-4ba6-98e6-5b4ae95c314c.png,Chlaenius laticollis,Tanystoma maculicolle,Harpalus pensylvanicus,Acupalpus testaceus,Harpalus pensylvanicus
BritishCarabids/British Carabids/database/5872954/d009s0108.jpg,Calosoma inquisitor,Pelophila borealis,Calosoma inquisitor,Calosoma inquisitor,Calosoma inquisitor
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/79db636e-0427-44aa-bedd-f0e671a4d1cb.png,Cicindela tranquebarica,Cicindela scutellaris,Cicindela scutellaris,Cicindela repanda,Cicindela scutellaris
BritishCarabids/British Carabids/database/5755339/d179s0023.jpg,Harpalus latus,Ocys quinquestriatus,Harpalus anxius,Bembidion dentellum,Amara familiaris
BritishCarabids/British Carabids/database/4475846/d203s0130.jpg,Licinus punctatulus,Licinus punctatulus,Licinus punctatulus,Licinus punctatulus,Licinus punctatulus
BritishCarabids/British Carabids/database/4475908/d104s0064.jpg,Patrobus assimilis,Agonum nigrum,Pterostichus vernalis,Agonum fuliginosum,Patrobus assimilis
BritishCarabids/British Carabids/database/4473617/d037s0125.jpg,Nebria rufescens,Agonum nigrum,Oodes helopioides,Agonum muelleri,Nebria brevicollis
BritishCarabids/British Carabids/database/1035931/d080s0517.jpg,Bembidion tetracolum,Harpalus neglectus,Bembidion tetracolum,Harpalus neglectus,Pterostichus diligens
BritishCarabids/British Carabids/database/4479890/d215s0425.jpg,Syntomus foveatus,Bembidion normannum,Syntomus foveatus,Bembidion gilvipes,Syntomus foveatus
BritishCarabids/British Carabids/database/6097883/d071s0582.jpg,Bembidion varium,Bembidion lunatum,Bembidion obliquum,Bembidion femoratum,Bembidion varium
BritishCarabids/British Carabids/database/1036192/d088s0125.jpg,Bembidion obtusum,Perileptus areolatus,Bembidion obtusum,Aepus marinus,Bembidion obtusum
BritishCarabids/British Carabids/database/1036128/d086s0074.jpg,Bembidion quadrimaculatum,Dyschirius tristis,Trechus obtusus,Bembidion assimile,Bembidion nigricorne
BritishCarabids/British Carabids/database/4480200/d212s0026.jpg,Calodromius spilotus,Bembidion clarkei,Trechus quadristriatus,Bembidion aeneum,Bembidion quadrimaculatum
BritishCarabids/British Carabids/database/4308806/d085s0140.jpg,Bembidion minimum,Bembidion assimile,Bembidion minimum,Bembidion obtusum,Bembidion normannum
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/pulchra/07495496-4609-4823-9b79-ee33889d7b93.png,Cicindela pulchra,Cicindela pulchra,Cicindela pulchra,Cicindela pulchra,Cicindela pulchra
BritishCarabids/British Carabids/database/5755082/d148s0130.jpg,Agonum micans,Agonum viduum,Agonum gracile,Agonum viduum,Agonum fuliginosum
BritishCarabids/British Carabids/database/5755027/d154s0225.jpg,Agonum nigrum,Agonum versutum,Agonum nigrum,Pterostichus minor,Agonum nigrum
BeetlePalooza/individual_images/A00000051627.jpg/d4e310d3-5b8e-40bc-81e0-fc5c0a93f564_f35d23e1-0703-410b-aebc-891dd2abebe7.png,Carabus taedatus,Euryderus grossus,Carabus taedatus,Euryderus grossus,Carabus goryi
BritishCarabids/British Carabids/database/5755079/d145s0352.jpg,Agonum fuliginosum,Patrobus septentrionis,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum
BritishCarabids/British Carabids/database/7856746/d117s0176.jpg,Pterostichus melanarius,Oodes helopioides,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
BritishCarabids/British Carabids/database/6097872/d078s0431.jpg,Bembidion monticola,Bembidion bruxellense,Leistus spinibarbis,Agonum muelleri,Paranchus albipes
BeetlePUUM/SWIFT/individual_images/BET.D20.000105.png/5427b776-e0f6-4e80-ba7b-9ad200b777f8.png,Mecyclothorax brunneonubiger,Blackburnia kilauea,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax brunneonubiger
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/gratiosum/6d80fe56-cbf4-4a1f-95ac-323431b8e1cc.png,Agonum gratiosum,Cicindelidia scabrosa,Bradycellus lugubris,Agonum ferreum,Bradycellus lugubris
BritishCarabids/British Carabids/database/4308806/d085s0034.jpg,Bembidion minimum,Bembidion clarkei,Bembidion lunulatum,Bembidion bipunctatum,Acupalpus brunnipes
BritishCarabids/British Carabids/database/4478679/d064s0574.jpg,Asaphidion stierlini,Bembidion nigropiceum,Asaphidion stierlini,Acupalpus dorsalis,Asaphidion stierlini
BritishCarabids/British Carabids/database/5757211/d211s0397.jpg,Dromius meridionalis,Calathus cinctus,Dromius meridionalis,Amara familiaris,Dromius agilis
BritishCarabids/British Carabids/database/4475677/d197s0517.jpg,Acupalpus dubius,Philorhizus notatus,Bradycellus caucasicus,Acupalpus dubius,Acupalpus dubius
BritishCarabids/British Carabids/database/5755075/d155s0260.jpg,Agonum viduum,Agonum viduum,Agonum gracile,Agonum emarginatum,Agonum versutum
BritishCarabids/British Carabids/database/6097869/d089s0494.jpg,Bembidion biguttatum,Bembidion lunatum,Bembidion biguttatum,Bembidion biguttatum,Bembidion biguttatum
BritishCarabids/British Carabids/database/5755986/d194s0673.jpg,Bradycellus ruficollis,Bembidion laterale,Elaphropus bistriatus,Bembidion gilvipes,Elaphropus bistriatus
BritishCarabids/British Carabids/database/4473617/d037s0192.jpg,Nebria rufescens,Bembidion quadrimaculatum,Amara similata,Nebria brevicollis,Nebria brevicollis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Parvindela/lemniscata/7178ddd1-20ad-475b-ab41-adac361e2503.png,Parvindela lemniscata,Cicindelidia nigrocoerulea,Parvindela lemniscata,Cicindela fulgida,Ellipsoptera marutha
BritishCarabids/British Carabids/database/4475761/d193s0447.jpg,Dicheirotrichus placidus,Bradycellus sharpi,Trechus quadristriatus,Acupalpus dubius,Dicheirotrichus placidus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/formosa/560effcb-3eaa-4523-9788-a59d567d89d7.png,Cicindela formosa,Habroscelimorpha dorsalis,Tetracha carolina,Cicindela sexguttata,Cicindela lengi
BritishCarabids/British Carabids/database/5756015/d204s0530.jpg,Badister unipustulatus,Badister unipustulatus,Blemus discus,Bembidion deletum,Pogonus luridipennis
BritishCarabids/British Carabids/database/4308806/d085s0188.jpg,Bembidion minimum,Ocys quinquestriatus,Bembidion guttula,Bembidion aeneum,Bembidion minimum
BritishCarabids/British Carabids/database/5756374/d102s0503.jpg,Pogonus chalceus,Ophonus rupicola,Pogonus chalceus,Amara aenea,Pogonus chalceus
BritishCarabids/British Carabids/database/4475707/d198s0215.jpg,Acupalpus exiguus,Acupalpus brunnipes,Acupalpus dubius,Acupalpus exiguus,Bembidion obtusum
BritishCarabids/British Carabids/database/5755986/d194s0663.jpg,Bradycellus ruficollis,Bradycellus ruficollis,Acupalpus dubius,Bradycellus ruficollis,Notiophilus biguttatus
BritishCarabids/British Carabids/database/7582513/d063s0282.jpg,Elaphropus bistriatus,Elaphropus bistriatus,Elaphropus bistriatus,Aepus marinus,Elaphropus bistriatus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/neobrunneus/4f4554e3-7d42-4e58-86c0-6bb7b6ab615b.png,Pterostichus neobrunneus,Pterostichus moestus,Pterostichus tristis,Amara lacustris,Synuchus dubius
BritishCarabids/British Carabids/database/9581584/d135s0037.jpg,Calathus mollis,Harpalus pumilus,Calathus mollis,Amara familiaris,Calathus mollis
BeetlePUUM/CANON/individual_images/IMG_0462.JPG/a993edb1-f1d2-4468-96d4-ded8976d26c6.png,Trechus obtusus,Mecyclothorax discedens,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus
BritishCarabids/British Carabids/database/7727698/d004s0050.jpg,Cicindela maritima,Nebria rufescens,Cicindela maritima,Cicindela maritima,Cicindela maritima
BritishCarabids/British Carabids/database/5716406/d055s0156.jpg,Dyschirius salinus,Dyschirius salinus,Dyschirius tristis,Amara tibialis,Dyschirius salinus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Abaris/splendidula/507c7048-039e-41ff-a560-2d9e2bb344b9.png,Abaris splendidula,Coptodera nitidula,Abaris splendidula,Abaris splendidula,Selenophorus concinnus
BritishCarabids/British Carabids/database/7613168/d109s0046.jpg,Pterostichus aethiops,Amara ovata,Pterostichus oblongopunctatus,Agonum emarginatum,Pterostichus oblongopunctatus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/069c19df-b3f3-450f-929f-a71681a8e56d.png,Calosoma scrutator,Tetracha virginica,Calathus advena,Anisodactylus dulcicollis,Cicindelidia politula
BritishCarabids/British Carabids/database/4474169/d140s0397.jpg,Paranchus albipes,Ocys quinquestriatus,Bembidion testaceum,Bembidion tetracolum,Synuchus vivalis
BritishCarabids/British Carabids/database/7508714/d124s0126.jpg,Pterostichus strenuus,Dyschirius obscurus,Bembidion deletum,Amara tibialis,Bembidion deletum
BeetlePalooza/individual_images/A00000046177.jpg/40769918-9344-415e-808d-7ad8f8e8bac1_7bb6757e-fe09-4205-a24e-e1769ddbdfdb.png,Pterostichus lachrymosus,Euryderus grossus,Pterostichus lachrymosus,Euryderus grossus,Pterostichus lachrymosus
BritishCarabids/British Carabids/database/9491931/d125s0088.jpg,Abax parallelepipedus,Poecilus cupreus,Pterostichus melanarius,Harpalus rufipes,Abax parallelepipedus
BritishCarabids/British Carabids/database/4476667/d061s0045.jpg,Trechus quadristriatus,Ocys quinquestriatus,Epaphius secalis,Trechus quadristriatus,Trechus quadristriatus
BritishCarabids/British Carabids/database/6097865/d072s0335.jpg,Bembidion prasinum,Bembidion laterale,Bembidion lunatum,Bembidion maritimum,Bembidion varium
BeetlePalooza/individual_images/A00000051527.jpg/e9d817ce-498c-4025-891c-6d09f942f5d9_c841f817-8a76-40e4-b3c8-d621d3546368.png,Cyclotrachelus torvus,Anisodactylus ovularis,Cyclotrachelus torvus,Harpalus pensylvanicus,Cyclotrachelus torvus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Colliuris/pensylvanica/bd52e2a9-67ba-4a0a-8281-6606db054f3d.png,Colliuris pensylvanica,Harpalus erraticus,Badister neopulchellus,Harpalus affinis,Colliuris pensylvanica
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/splendidum/ec428b17-bf98-404c-8b54-81d687cf16b8.png,Calosoma splendidum,Poecilus chalcites,Calosoma scrutator,Calosoma scrutator,Calosoma scrutator
BeetlePalooza/individual_images/A00000046102.jpg/49803072-bd20-4f7c-9e33-076560dd8bd5_6ae8c464-9003-4cb6-b276-4cb62aacfd82.png,Pterostichus lachrymosus,Cyclotrachelus torvus,Pterostichus lachrymosus,Cyclotrachelus torvus,Pterostichus lachrymosus
BritishCarabids/British Carabids/database/4470801/d015s0089.jpg,Carabus monilis,Poecilus cupreus,Carabus monilis,Carabus monilis,Carabus monilis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/purpurea/d65713e7-abe7-4cd3-8b37-f885d0038c95.png,Cicindela purpurea,Cicindela longilabris,Cicindela purpurea,Cicindela longilabris,Cicindelidia nigrocoerulea
BritishCarabids/British Carabids/database/5756374/d102s0561.jpg,Pogonus chalceus,Amara consularis,Pogonus chalceus,Bembidion maritimum,Pogonus littoralis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Omophron/tessellatum/6302708b-3f03-45c7-80f9-759dfed29bcc.png,Omophron tessellatum,Pasimachus sublaevis,Lebia cyanipennis,Agonum nigriceps,Agonum nigriceps
BritishCarabids/British Carabids/database/5872111/d100s0224.jpg,Bembidion lunulatum,Dyschirius thoracicus,Bembidion doris,Bembidion doris,Bembidion lunulatum
BritishCarabids/British Carabids/database/8607776/d069s0079.jpg,Bembidion pallidipenne,Ocys quinquestriatus,Bembidion pallidipenne,Asaphidion flavipes,Bembidion articulatum
BritishCarabids/British Carabids/database/9581584/d135s0240.jpg,Calathus mollis,Asaphidion curtum,Dicheirotrichus obsoletus,Anchomenus dorsalis,Calathus mollis
BritishCarabids/British Carabids/database/5755982/d195s0464.jpg,Bradycellus verbasci,Bembidion lunatum,Trechus obtusus,Bembidion maritimum,Masoreus wetterhallii
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Poecilus/lucublandus/c745217f-796a-49d8-bdbc-7dcb4019604d.png,Poecilus lucublandus,Galerita mexicana,Agonum muelleri,Gastrellarius honestus,Loricera pilicornis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Promecognathus/crassus/ad1fd7e8-23e4-424c-b43e-ca5521489c33.png,Promecognathus crassus,Galerita janus,Colliuris caymanensis,Brachinus favicollis,Bembidion quadrimaculatum
BritishCarabids/British Carabids/database/5873211/d182s0050.jpg,Harpalus rufipalpis,Harpalus rufipalpis,Harpalus rufipalpis,Agonum fuliginosum,Harpalus rufipalpis
BeetlePUUM/CANON/individual_images/IMG_0224.JPG/1a89bcac-684a-42b2-b067-8374355de2e2.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax discedens
BritishCarabids/British Carabids/database/4472913/d165s0155.jpg,Amara similata,Anisodactylus poeciloides,Amara ovata,Amara famelica,Amara ovata
BritishCarabids/British Carabids/database/5757205/d211s0160.jpg,Dromius quadrimaculatus,Bembidion fluviatile,Dromius quadrimaculatus,Paranchus albipes,Oxypselaphus obscurus
BritishCarabids/British Carabids/database/6097900/d006s0107.jpg,Cylindera germanica,Cylindera germanica,Cylindera germanica,Cylindera germanica,Cylindera germanica
BritishCarabids/British Carabids/database/4473617/d037s0186.jpg,Nebria rufescens,Nebria salina,Calathus fuscipes,Nebria rufescens,Nebria rufescens
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/longilabris/d197f6a7-43aa-4a04-ac50-a5a3172bf7f8.png,Cicindela longilabris,Calosoma angulatum,Cicindela sexguttata,Calosoma sayi,Cicindela sexguttata
BritishCarabids/British Carabids/database/1035231/d168s0052.jpg,Amara apricaria,Amara anthobia,Amara apricaria,Amara apricaria,Amara apricaria
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lophoglossus/scrutator/fb3e31d2-2401-43b5-9da7-ccfe5eb88369.png,Lophoglossus scrutator,Agonum fidele,Agonum fidele,Agonum excavatum,Pelophila borealis
BritishCarabids/British Carabids/database/5873525/d053s0148.jpg,Dyschirius aeneus,Trechus quadristriatus,Bembidion guttula,Bembidion gilvipes,Bembidion guttula
BeetlePalooza/individual_images/A00000033623.jpg/59c3e3c1-4907-4c24-a686-e1ec677781dd_2e28ac3d-8e65-49dd-9f45-de656fee65bb.png,Pterostichus pensylvanicus,Euryderus grossus,Pterostichus stygicus,Calathus advena,Amara alpina
BritishCarabids/British Carabids/database/4475677/d197s0044.jpg,Acupalpus dubius,Perileptus areolatus,Bembidion assimile,Bembidion articulatum,Acupalpus dubius
BeetlePalooza/individual_images/NIWO_005.W.20180619.CYMUNI1.01(10).jpg/bd1aaeab-ec03-4a9f-babf-c1f001f69018_d8b78cf2-f365-4f94-99fc-22f648eaf5f9.png,Cymindis unicolor,Cymindis cribricollis,Calathus advena,Calathus advena,Calathus advena
BritishCarabids/British Carabids/database/4479052/d082s0241.jpg,Bembidion illigeri,Acupalpus meridianus,Bembidion femoratum,Bembidion atrocaeruleum,Bembidion femoratum
BritishCarabids/British Carabids/database/4478057/d062s0194.jpg,Blemus discus,Trechus rubens,Trechoblemus micros,Bembidion illigeri,Trechoblemus micros
BritishCarabids/British Carabids/database/9314786/d114s0140.jpg,Pterostichus niger,Pterostichus niger,Calathus fuscipes,Pterostichus niger,Abax parallelepipedus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Zacotus/matthewsii/1ec49e36-e949-4c7d-a097-29c61d214080.png,Zacotus matthewsii,Polpochila erro,Pasimachus californicus,Zacotus matthewsii,Omus californicus
BritishCarabids/British Carabids/database/5757304/d208s0107.jpg,Demetrias imperialis,Demetrias imperialis,Demetrias imperialis,Demetrias imperialis,Demetrias imperialis
BritishCarabids/British Carabids/database/4308815/d056s0055.jpg,Broscus cephalotes,Carabus problematicus,Harpalus affinis,Carabus problematicus,Broscus cephalotes
BritishCarabids/British Carabids/database/9479706/d066s0241.jpg,Bembidion laterale,Stenolophus teutonus,Bembidion laterale,Bembidion laterale,Bembidion laterale
BritishCarabids/British Carabids/database/9415910/d198s0188.jpg,Acupalpus flavicollis,Notiophilus quadripunctatus,Acupalpus dubius,Bembidion fumigatum,Acupalpus dubius
BeetlePalooza/individual_images/A00000040720.jpg/d79f6df1-74f8-4a36-a628-07c26f9fd9e6_ad153784-ae33-4bf0-98bf-d61bd9ca722d.png,Synuchus impunctatus,Pterostichus restrictus,Cratacanthus dubius,Synuchus impunctatus,Calathus advena
BeetlePalooza/individual_images/MLBS_088.W.20180814.PTELAC2.jpg/2d7640c6-44d1-4b86-951a-f48cec394b0e_79321994-5a86-4584-834b-c31befb7c233.png,Pterostichus lachrymosus,Synuchus impunctatus,Pterostichus melanarius,Synuchus impunctatus,Pterostichus novus
BritishCarabids/British Carabids/database/4473297/d105s0224.jpg,Stomis pumicatus,Sinechostictus stomoides,Stomis pumicatus,Agonum fuliginosum,Synuchus vivalis
BritishCarabids/British Carabids/database/4473834/d030s0099.jpg,Leistus fulvibarbis,Leistus fulvibarbis,Leistus fulvibarbis,Calathus erratus,Leistus spinibarbis
BeetlePUUM/CANON/individual_images/IMG_0373.JPG/12714217-fcfb-427c-9a07-763aa3c7012d.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus
BritishCarabids/British Carabids/database/1035551/d049s0183.jpg,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius
BritishCarabids/British Carabids/database/4475213/d187s0291.jpg,Ophonus azureus,Ophonus rupicola,Ophonus azureus,Stenolophus teutonus,Ophonus azureus
